,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.1985885006888235,0.8887639696891758,1.692140383023657,0.6116333858623495,-5.126313021874201,0.08864920858368998,0.017231655992689342,0.03706831496438311,0.03581585071665601,0.0012524642477271045,F1,"Desilets, site-specific N0",half-forest,4233.316520386062
