,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,-0.28582053584083367,0.9431375548399388,2.280851357195303,0.9024248315841663,-17.45189610137626,0.15115726950171662,0.04094768976984623,0.07242967864454608,0.03518913067312951,0.03724054797141657,F2,"Desilets, site-specific N0",forest,5270.965675613889
