,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.7504478610903125,0.9197636683590783,0.7637162070425366,0.9971068520876738,0.13793330186573227,0.04833926762686362,0.022031966608254846,0.03964636178526717,0.05206305303260386,0.012416691247336693,R5,"Desilets, site-specific N0",non-forest,4446.769340591847
