,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.8463377391039905,0.8586774094467524,0.9752344566637402,1.0550153041094228,0.7009405491860141,0.01763322937107142,0.01741325622720665,0.033175760557193575,0.032244310239654586,0.0009314503175389885,C4,"Desilets, site-specific N0",forest,4087.2380305072734
