,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.7384421221793604,0.7842566894813233,1.0712081538175442,0.8703977382667439,0.5002370684862365,0.02641532423426566,0.02383459041345337,0.03483898944581643,0.03736576908314931,0.002526779637332874,R7,"Desilets, site-specific N0",half-forest,4630.5766959379625
