,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.7365884184878525,0.9206324713195466,1.1982765510340012,0.8458154807513113,0.11780728881076397,0.054541204040513505,0.023304638483034445,0.0588539585271327,0.05806881833330409,0.0007851401938286165,F3,"Desilets, site-specific N0",half-forest,4631.689050043522
