,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.6610279327335324,0.9217400952204045,0.8734140503752894,0.6954454941255975,0.6212673091829859,0.03547580002464678,0.02877647431717746,0.03501459223098696,0.05764555189022283,0.022630959659235866,R3,"Desilets, site-specific N0",half-forest,4426.164117215696
