date,year,min_temp,max_temp,GDD,cumulative_GDD
2023-10-17,2023,-34.6,21.0,8.0,8.0
2023-10-18,2023,0.6,20.2,7.6,15.6
2023-10-19,2023,1.0,21.4,8.2,23.799999999999997
2023-10-20,2023,0.6,23.8,9.4,33.199999999999996
2023-10-21,2023,1.0,22.6,8.8,42.0
2023-10-22,2023,1.8,20.6,7.800000000000001,49.8
2023-10-23,2023,2.6,20.6,7.800000000000001,57.599999999999994
2023-10-24,2023,0.6,16.6,5.800000000000001,63.39999999999999
2023-10-25,2023,-1.0,18.2,6.6,69.99999999999999
2023-10-26,2023,0.2,15.8,5.4,75.39999999999999
2023-10-27,2023,-0.6,10.2,2.5999999999999996,77.99999999999999
2023-10-28,2023,-1.0,6.2,0.5999999999999996,78.59999999999998
2023-10-29,2023,-7.4,0.2,0.0,78.59999999999998
2023-10-30,2023,-12.6,2.6,0.0,78.59999999999998
2023-10-31,2023,-11.0,7.0,1.0,79.59999999999998
2023-11-01,2023,-7.8,10.2,2.5999999999999996,82.19999999999997
2023-11-02,2023,-3.8,13.0,4.0,86.19999999999997
2023-11-03,2023,-1.8,15.0,5.0,91.19999999999997
2023-11-04,2023,-3.0,15.0,5.0,96.19999999999997
2023-11-05,2023,-1.0,16.6,5.800000000000001,101.99999999999997
2023-11-06,2023,2.6,16.6,5.800000000000001,107.79999999999997
2023-11-07,2023,6.2,17.8,7.0,114.79999999999997
2023-11-08,2023,-4.2,4.6,0.0,114.79999999999997
2023-11-09,2023,-6.6,5.4,0.20000000000000018,114.99999999999997
2023-11-10,2023,-10.2,7.8,1.4000000000000004,116.39999999999998
2023-11-11,2023,-7.8,9.4,2.2,118.59999999999998
2023-11-12,2023,-6.6,13.0,4.0,122.59999999999998
2023-11-13,2023,-5.0,14.6,4.800000000000001,127.39999999999998
2023-11-14,2023,-5.0,13.8,4.4,131.79999999999998
2023-11-15,2023,-4.6,13.0,4.0,135.79999999999998
2023-11-16,2023,0.6,6.6,0.7999999999999998,136.6
2023-11-17,2023,-1.4,11.4,3.1999999999999993,139.79999999999998
2023-11-18,2023,-5.4,7.8,1.4000000000000004,141.2
2023-11-19,2023,-0.2,6.2,0.5999999999999996,141.79999999999998
2023-11-20,2023,-2.2,5.4,0.20000000000000018,141.99999999999997
2023-11-21,2023,-5.8,6.6,0.7999999999999998,142.79999999999998
2023-11-22,2023,-6.6,9.0,2.0,144.79999999999998
2023-11-23,2023,-5.8,5.4,0.20000000000000018,144.99999999999997
2023-11-24,2023,-1.4,4.2,0.0,144.99999999999997
2023-11-25,2023,-9.4,-1.4,0.0,144.99999999999997
2023-11-26,2023,-13.8,-1.4,0.0,144.99999999999997
2023-11-27,2023,-13.8,1.8,0.0,144.99999999999997
2023-11-28,2023,-13.0,4.6,0.0,144.99999999999997
2024-04-01,2024,-3.4,8.2,1.5999999999999996,1.5999999999999996
2024-04-02,2024,-4.2,11.0,3.0,4.6
2024-04-03,2024,-2.6,15.4,5.199999999999999,9.799999999999999
2024-04-04,2024,-3.4,19.4,7.199999999999999,17.0
2024-04-05,2024,0.6,19.4,7.199999999999999,24.2
2024-04-06,2024,-5.0,1.4,0.0,24.2
2024-04-07,2024,-5.4,5.0,0.0,24.2
2024-04-08,2024,-7.4,8.6,1.7999999999999998,26.0
2024-04-09,2024,-6.2,11.4,3.1999999999999993,29.2
2024-04-10,2024,-1.8,12.2,3.5999999999999996,32.8
2024-04-11,2024,-4.6,15.4,5.199999999999999,38.0
2024-04-12,2024,-3.4,20.6,7.800000000000001,45.8
2024-04-13,2024,4.6,19.8,7.4,53.199999999999996
2024-04-14,2024,-0.6,21.4,8.2,61.39999999999999
2024-04-15,2024,-0.2,13.4,4.199999999999999,65.6
2024-04-16,2024,-0.2,12.6,3.8000000000000007,69.39999999999999
2024-04-17,2024,1.0,18.2,6.6,75.99999999999999
2024-04-18,2024,2.6,16.2,5.6,81.59999999999998
2024-04-19,2024,4.6,16.2,5.6,87.19999999999997
2024-04-20,2024,2.2,14.6,4.800000000000001,91.99999999999997
2024-04-21,2024,-1.0,18.2,6.6,98.59999999999997
2024-04-22,2024,3.0,19.4,7.199999999999999,105.79999999999997
2024-04-23,2024,4.2,22.2,8.6,114.39999999999996
2024-04-24,2024,5.0,21.8,8.4,122.79999999999997
2024-04-25,2024,5.0,18.2,6.6,129.39999999999998
2024-04-26,2024,1.4,9.8,2.4000000000000004,131.79999999999998
2024-04-27,2024,-0.2,5.4,0.20000000000000018,131.99999999999997
2024-04-28,2024,1.4,10.6,2.8,134.79999999999998
2024-04-29,2024,-0.6,14.2,4.6,139.39999999999998
2024-04-30,2024,5.0,17.0,6.0,145.39999999999998
2024-05-01,2024,2.2,13.8,4.4,149.79999999999998
2024-05-02,2024,-3.0,14.6,4.800000000000001,154.6
2024-05-03,2024,0.6,17.0,6.0,160.6
2024-05-04,2024,-1.8,19.0,7.0,167.6
2024-05-05,2024,4.2,18.6,6.800000000000001,174.4
2024-05-06,2024,-2.6,5.4,0.20000000000000018,174.6
2024-05-07,2024,-1.4,3.4,0.0,174.6
2024-05-08,2024,-5.8,6.6,0.7999999999999998,175.4
2024-05-09,2024,-2.2,12.2,3.5999999999999996,179.0
2024-05-10,2024,0.6,13.8,4.4,183.4
2024-05-11,2024,-0.2,12.2,3.5999999999999996,187.0
2024-05-12,2024,2.2,17.0,6.0,193.0
2024-05-13,2024,1.0,21.4,8.2,201.2
2024-05-14,2024,5.8,19.8,7.800000000000001,209.0
2024-05-15,2024,2.6,18.6,6.800000000000001,215.8
2024-05-16,2024,2.6,21.0,8.0,223.8
2024-05-17,2024,3.4,21.4,8.2,232.0
2024-05-18,2024,5.8,20.2,8.0,240.0
2024-05-19,2024,4.6,20.6,7.800000000000001,247.8
2024-05-20,2024,5.0,21.8,8.4,256.2
2024-05-21,2024,-2.2,9.8,2.4000000000000004,258.59999999999997
2024-05-22,2024,-5.8,16.6,5.800000000000001,264.4
2024-05-23,2024,2.6,18.2,6.6,271.0
2024-05-24,2024,-1.8,16.2,5.6,276.6
2024-05-25,2024,3.4,16.6,5.800000000000001,282.40000000000003
2024-05-26,2024,3.0,15.4,5.199999999999999,287.6
2024-05-27,2024,2.6,21.4,8.2,295.8
2024-05-28,2024,3.4,23.4,9.2,305.0
2024-05-29,2024,5.0,23.8,9.4,314.4
2024-05-30,2024,5.4,23.0,9.2,323.59999999999997
2024-05-31,2024,2.6,21.4,8.2,331.79999999999995
2024-06-01,2024,3.8,25.4,10.2,341.99999999999994
2024-06-02,2024,6.2,25.0,10.6,352.59999999999997
2024-06-03,2024,9.4,23.4,11.399999999999999,363.99999999999994
2024-06-04,2024,7.8,22.6,10.200000000000001,374.19999999999993
2024-06-05,2024,5.0,26.2,10.6,384.79999999999995
2024-06-06,2024,7.4,29.4,13.399999999999999,398.19999999999993
2024-06-07,2024,9.4,28.2,13.8,411.99999999999994
2024-06-08,2024,7.8,27.4,12.599999999999998,424.59999999999997
2024-06-09,2024,6.6,28.6,12.600000000000001,437.2
2024-06-10,2024,10.6,26.6,13.600000000000001,450.8
2024-06-11,2024,8.6,28.2,13.399999999999999,464.2
2024-06-12,2024,9.0,30.6,14.8,479.0
2024-06-13,2024,9.0,32.2,15.600000000000001,494.6
2024-06-14,2024,9.4,23.8,11.600000000000001,506.20000000000005
2024-06-15,2024,5.8,26.6,11.2,517.4000000000001
2024-06-16,2024,8.2,29.8,14.0,531.4000000000001
2024-06-17,2024,9.8,28.6,14.200000000000003,545.6000000000001
2024-06-18,2024,6.6,21.4,9.0,554.6000000000001
2024-06-19,2024,6.2,25.4,10.799999999999999,565.4000000000001
2024-06-20,2024,11.8,29.0,15.399999999999999,580.8000000000001
2024-06-21,2024,9.4,21.8,10.600000000000001,591.4000000000001
2024-06-22,2024,5.8,25.8,10.8,602.2
2024-06-23,2024,6.2,27.4,11.8,614.0
2024-06-24,2024,9.8,29.4,14.600000000000001,628.6
2024-06-25,2024,10.2,29.4,14.799999999999997,643.4
2024-06-26,2024,10.6,29.8,15.2,658.6
2024-06-27,2024,12.6,26.6,14.600000000000001,673.2
2024-06-28,2024,10.2,27.0,13.600000000000001,686.8000000000001
2024-06-29,2024,11.0,29.4,15.2,702.0000000000001
2024-06-30,2024,13.4,28.2,15.8,717.8000000000001
2024-07-01,2024,11.8,25.0,13.399999999999999,731.2
2024-07-02,2024,9.8,24.2,12.0,743.2
2024-07-03,2024,6.6,27.4,12.0,755.2
2024-07-04,2024,6.2,26.2,11.2,766.4000000000001
2024-07-05,2024,4.6,25.8,10.4,776.8000000000001
2024-07-06,2024,4.6,27.4,11.2,788.0000000000001
2024-07-07,2024,7.4,27.8,12.600000000000001,800.6000000000001
2024-07-08,2024,7.4,27.0,12.2,812.8000000000002
2024-07-09,2024,7.0,29.0,13.0,825.8000000000002
2024-07-10,2024,7.8,29.8,13.8,839.6000000000001
2024-07-11,2024,9.4,31.0,15.2,854.8000000000002
2024-07-12,2024,10.2,33.8,17.0,871.8000000000002
2024-07-13,2024,11.4,33.4,17.4,889.2000000000002
2024-07-14,2024,11.8,31.0,16.4,905.6000000000001
2024-07-15,2024,12.2,31.4,16.799999999999997,922.4000000000001
2024-07-16,2024,9.8,29.0,14.399999999999999,936.8000000000001
2024-07-17,2024,7.8,30.6,14.2,951.0000000000001
2024-07-18,2024,10.6,31.4,16.0,967.0000000000001
2024-07-19,2024,12.2,28.2,15.2,982.2000000000002
2024-07-20,2024,9.8,29.8,14.8,997.0000000000001
2024-07-21,2024,11.4,29.4,15.399999999999999,1012.4000000000001
2024-07-22,2024,7.8,27.4,12.599999999999998,1025.0
2024-07-23,2024,9.0,29.8,14.399999999999999,1039.4
2024-07-24,2024,10.6,31.8,16.2,1055.6000000000001
2024-07-25,2024,11.4,32.2,16.8,1072.4
2024-07-26,2024,14.2,29.0,16.6,1089.0
