date,year,min_temp,max_temp,GDD,cumulative_GDD
2023-06-25,2023,12.0,27.0,14.5,14.5
2023-06-26,2023,7.0,28.0,12.5,27.0
2023-06-27,2023,12.0,27.0,14.5,41.5
2023-06-28,2023,6.0,27.0,11.5,53.0
2023-06-29,2023,2.0,26.0,10.5,63.5
2023-06-30,2023,3.0,22.0,8.5,72.0
2023-07-01,2023,4.0,26.0,10.5,82.5
2023-07-02,2023,7.0,27.0,12.0,94.5
2023-07-03,2023,7.0,28.0,12.5,107.0
2023-07-04,2023,11.0,28.0,14.5,121.5
2023-07-05,2023,7.0,27.0,12.0,133.5
2023-07-06,2023,7.0,29.0,13.0,146.5
2023-07-07,2023,6.0,28.0,12.0,158.5
2023-07-08,2023,7.0,28.0,12.5,171.0
2023-07-09,2023,6.0,30.0,13.0,184.0
2023-07-10,2023,9.0,29.0,14.0,198.0
2023-07-11,2023,10.0,29.0,14.5,212.5
2023-07-12,2023,11.0,30.0,15.5,228.0
2023-07-13,2023,11.0,31.0,16.0,244.0
2023-07-14,2023,10.0,29.0,14.5,258.5
2023-07-15,2023,9.0,28.0,13.5,272.0
2023-07-16,2023,9.0,30.0,14.5,286.5
2023-07-17,2023,8.0,33.0,15.5,302.0
2023-07-18,2023,10.0,31.0,15.5,317.5
2023-07-19,2023,13.0,29.0,16.0,333.5
2023-07-20,2023,10.0,28.0,14.0,347.5
2023-07-21,2023,9.0,29.0,14.0,361.5
2023-07-22,2023,9.0,30.0,14.5,376.0
2023-07-23,2023,9.0,32.0,15.5,391.5
2023-07-24,2023,8.0,32.0,15.0,406.5
2023-07-25,2023,13.0,30.0,16.5,423.0
2023-07-26,2023,9.0,29.0,14.0,437.0
2023-07-27,2023,8.0,29.0,13.5,450.5
2023-07-28,2023,14.0,31.0,17.5,468.0
2023-07-29,2023,9.0,30.0,14.5,482.5
2023-07-30,2023,10.0,31.0,15.5,498.0
2023-07-31,2023,13.0,29.0,16.0,514.0
2023-08-01,2023,11.0,26.0,13.5,527.5
2023-08-02,2023,9.0,27.0,13.0,540.5
2023-08-03,2023,9.8,23.4,11.600000000000001,552.1
2023-08-04,2023,8.2,26.2,12.2,564.3000000000001
2023-08-05,2023,7.8,26.2,12.0,576.3000000000001
2023-08-06,2023,7.8,28.6,13.2,589.5000000000001
2023-08-07,2023,5.8,27.4,11.599999999999998,601.1000000000001
2023-08-08,2023,5.8,26.2,11.0,612.1000000000001
2023-08-09,2023,5.8,26.2,11.0,623.1000000000001
2023-08-10,2023,8.6,27.4,13.0,636.1000000000001
2023-08-11,2023,6.2,26.6,11.400000000000002,647.5000000000001
2023-08-12,2023,9.4,26.6,13.0,660.5000000000001
2023-08-13,2023,7.0,28.6,12.8,673.3000000000001
2023-08-14,2023,6.6,28.6,12.600000000000001,685.9000000000001
2023-08-15,2023,9.4,29.8,14.600000000000001,700.5000000000001
2023-08-16,2023,12.6,30.2,16.4,716.9000000000001
2023-08-17,2023,10.2,31.0,15.600000000000001,732.5000000000001
2023-08-18,2023,14.2,25.8,15.0,747.5000000000001
2023-08-19,2023,8.6,29.8,14.2,761.7000000000002
2023-08-20,2023,10.6,32.6,16.6,778.3000000000002
2023-08-21,2023,11.8,31.8,16.8,795.1000000000001
2023-08-22,2023,10.2,26.2,13.2,808.3000000000002
2023-08-23,2023,9.4,27.8,13.600000000000001,821.9000000000002
2023-08-24,2023,11.0,27.8,14.399999999999999,836.3000000000002
2023-08-25,2023,11.8,19.0,10.4,846.7000000000002
