date,year,min_temp,max_temp,GDD,cumulative_GDD
2024-05-12,2024,-0.2,15.0,5.0,150.0
2024-05-13,2024,-2.2,19.4,7.199999999999999,157.2
2024-05-14,2024,0.6,17.4,6.199999999999999,163.39999999999998
2024-05-15,2024,1.4,17.4,6.199999999999999,169.59999999999997
2024-05-16,2024,-1.8,19.8,7.4,176.99999999999997
2024-05-17,2024,-1.0,21.0,8.0,184.99999999999997
2024-05-18,2024,-0.2,18.2,6.6,191.59999999999997
2024-05-19,2024,0.6,19.0,7.0,198.59999999999997
2024-05-20,2024,-1.0,20.6,7.800000000000001,206.39999999999998
2024-05-21,2024,-3.0,8.6,1.7999999999999998,208.2
2024-05-22,2024,-7.8,15.4,5.199999999999999,213.39999999999998
2024-05-23,2024,-3.8,16.6,5.800000000000001,219.2
2024-05-24,2024,-4.6,13.4,4.199999999999999,223.39999999999998
2024-05-25,2024,-0.6,14.2,4.6,227.99999999999997
2024-05-26,2024,0.6,15.0,5.0,232.99999999999997
2024-05-27,2024,-1.8,19.8,7.4,240.39999999999998
2024-05-28,2024,-1.0,22.2,8.6,248.99999999999997
2024-05-29,2024,0.2,21.4,8.2,257.2
2024-05-30,2024,-0.2,20.6,7.800000000000001,265.0
2024-05-31,2024,-2.2,20.2,7.6,272.6
2024-06-01,2024,-0.6,22.6,8.8,281.40000000000003
2024-06-02,2024,0.2,23.0,9.0,290.40000000000003
2024-06-03,2024,4.2,21.8,8.4,298.8
2024-06-04,2024,4.6,21.0,8.0,306.8
2024-06-05,2024,0.6,24.2,9.6,316.40000000000003
2024-06-06,2024,2.2,27.8,11.399999999999999,327.8
2024-06-07,2024,3.4,26.2,10.6,338.40000000000003
2024-06-08,2024,3.8,24.6,9.8,348.20000000000005
2024-06-09,2024,3.0,27.0,11.0,359.20000000000005
2024-06-10,2024,5.0,25.0,10.0,369.20000000000005
2024-06-11,2024,3.8,25.4,10.2,379.40000000000003
2024-06-12,2024,3.0,26.6,10.8,390.20000000000005
2024-06-13,2024,2.2,27.8,11.399999999999999,401.6
2024-06-14,2024,5.8,21.8,8.8,410.40000000000003
2024-06-15,2024,1.8,24.2,9.6,420.00000000000006
2024-06-16,2024,1.8,26.2,10.6,430.6000000000001
2024-06-17,2024,1.0,25.8,10.4,441.00000000000006
2024-06-18,2024,3.4,20.2,7.6,448.6000000000001
2024-06-19,2024,1.0,22.2,8.6,457.2000000000001
2024-06-20,2024,4.6,24.2,9.6,466.8000000000001
2024-06-21,2024,7.0,19.8,8.4,475.2000000000001
2024-06-22,2024,2.6,24.6,9.8,485.0000000000001
2024-06-23,2024,3.0,25.8,10.4,495.4000000000001
2024-06-24,2024,4.6,27.4,11.2,506.6000000000001
2024-06-25,2024,4.6,28.6,11.8,518.4000000000001
2024-06-26,2024,5.8,28.6,12.2,530.6000000000001
2024-06-27,2024,7.0,25.0,11.0,541.6000000000001
2024-06-28,2024,5.8,24.2,10.0,551.6000000000001
2024-06-29,2024,7.8,27.4,12.599999999999998,564.2000000000002
2024-06-30,2024,9.4,26.6,13.0,577.2000000000002
2024-07-01,2024,9.4,22.2,10.8,588.0000000000001
2024-07-02,2024,7.0,21.4,9.2,597.2000000000002
2024-07-03,2024,2.6,23.4,9.2,606.4000000000002
2024-07-04,2024,0.6,23.0,9.0,615.4000000000002
2024-07-05,2024,-0.2,21.8,8.4,623.8000000000002
2024-07-06,2024,0.2,23.4,9.2,633.0000000000002
2024-07-07,2024,1.0,23.4,9.2,642.2000000000003
2024-07-08,2024,2.6,24.2,9.6,651.8000000000003
2024-07-09,2024,2.2,25.8,10.4,662.2000000000003
2024-07-10,2024,2.6,26.2,10.6,672.8000000000003
2024-07-11,2024,3.8,28.2,11.600000000000001,684.4000000000003
2024-07-12,2024,4.6,29.4,12.2,696.6000000000004
2024-07-13,2024,4.6,31.4,13.2,709.8000000000004
2024-07-14,2024,5.8,29.4,12.599999999999998,722.4000000000004
2024-07-15,2024,7.8,27.8,12.8,735.2000000000004
2024-07-16,2024,6.6,25.0,10.8,746.0000000000003
2024-07-17,2024,3.4,27.4,11.2,757.2000000000004
2024-07-18,2024,5.8,28.6,12.2,769.4000000000004
2024-07-19,2024,7.4,25.8,11.600000000000001,781.0000000000005
2024-07-20,2024,4.6,27.0,11.0,792.0000000000005
2024-07-21,2024,7.8,24.6,11.2,803.2000000000005
2024-07-22,2024,3.0,25.4,10.2,813.4000000000005
2024-07-23,2024,3.4,27.4,11.2,824.6000000000006
2024-07-24,2024,3.8,29.4,12.2,836.8000000000006
2024-07-25,2024,5.4,30.6,13.0,849.8000000000006
2024-07-26,2024,8.2,26.2,12.2,862.0000000000007
2024-07-27,2024,9.0,27.0,13.0,875.0000000000007
2024-07-28,2024,5.0,26.2,10.6,885.6000000000007
2024-07-29,2024,1.8,28.2,11.600000000000001,897.2000000000007
2024-07-30,2024,1.4,28.6,11.8,909.0000000000007
2024-07-31,2024,1.0,29.0,12.0,921.0000000000007
2024-08-01,2024,2.2,31.4,13.2,934.2000000000007
2024-08-02,2024,7.0,32.6,14.8,949.0000000000007
2024-08-03,2024,6.6,31.8,14.2,963.2000000000007
2024-08-04,2024,9.8,29.4,14.600000000000001,977.8000000000008
2024-08-05,2024,8.2,29.4,13.799999999999997,991.6000000000007
2024-08-06,2024,6.6,29.8,13.2,1004.8000000000008
2024-08-07,2024,7.4,28.2,12.8,1017.6000000000007
2024-08-08,2024,5.0,28.2,11.600000000000001,1029.2000000000007
2024-08-09,2024,9.0,25.0,12.0,1041.2000000000007
2024-08-10,2024,6.6,25.4,11.0,1052.2000000000007
2024-08-11,2024,5.0,24.6,9.8,1062.0000000000007
2024-08-12,2024,7.4,24.2,10.8,1072.8000000000006
2024-08-13,2024,8.2,19.8,9.0,1081.8000000000006
2024-08-14,2024,5.0,22.6,8.8,1090.6000000000006
2024-08-15,2024,4.2,24.6,9.8,1100.4000000000005
2024-08-16,2024,4.6,27.4,11.2,1111.6000000000006
2024-08-17,2024,3.8,27.4,11.2,1122.8000000000006
2024-08-18,2024,7.4,25.4,11.399999999999999,1134.2000000000007
2024-08-19,2024,7.4,26.2,11.8,1146.0000000000007
2024-08-20,2024,5.4,26.6,11.0,1157.0000000000007
2024-08-21,2024,7.8,25.0,11.399999999999999,1168.4000000000008
2024-08-22,2024,9.0,20.6,9.8,1178.2000000000007
2024-08-23,2024,7.4,21.8,9.600000000000001,1187.8000000000006
2024-08-24,2024,8.6,21.4,10.0,1197.8000000000006
2024-08-25,2024,5.8,19.4,7.6,1205.4000000000005
2024-08-26,2024,5.8,23.4,9.6,1215.0000000000005
2024-08-27,2024,3.4,24.6,9.8,1224.8000000000004
2024-08-28,2024,2.6,25.0,10.0,1234.8000000000004
2024-08-29,2024,2.2,25.0,10.0,1244.8000000000004
2024-08-30,2024,1.0,25.8,10.4,1255.2000000000005
2024-08-31,2024,1.0,27.8,11.399999999999999,1266.6000000000006
2024-09-01,2024,2.2,27.8,11.399999999999999,1278.0000000000007
2024-09-02,2024,1.8,26.6,10.8,1288.8000000000006
2024-09-03,2024,2.2,26.6,10.8,1299.6000000000006
2024-09-04,2024,2.2,23.8,9.4,1309.0000000000007
2024-09-05,2024,3.4,21.0,8.0,1317.0000000000007
2024-09-06,2024,1.4,24.2,9.6,1326.6000000000006
2024-09-07,2024,1.8,24.2,9.6,1336.2000000000005
2024-09-08,2024,1.8,25.4,10.2,1346.4000000000005
2024-09-09,2024,1.4,25.0,10.0,1356.4000000000005
2024-09-10,2024,1.8,24.2,9.6,1366.0000000000005
2024-09-11,2024,1.8,22.6,8.8,1374.8000000000004
2024-09-12,2024,1.4,25.0,10.0,1384.8000000000004
2024-09-13,2024,-0.2,22.6,8.8,1393.6000000000004
2024-09-14,2024,-1.8,25.0,10.0,1403.6000000000004
2024-09-15,2024,-0.2,17.4,6.199999999999999,1409.8000000000004
2024-09-16,2024,1.4,20.6,7.800000000000001,1417.6000000000004
2024-09-17,2024,1.0,20.6,7.800000000000001,1425.4000000000003
2024-09-18,2024,-3.0,19.8,7.4,1432.8000000000004
2024-09-19,2024,-2.6,21.8,8.4,1441.2000000000005
2024-09-20,2024,2.2,23.8,9.4,1450.6000000000006
2024-09-21,2024,-1.0,23.0,9.0,1459.6000000000006
2024-09-22,2024,0.6,13.8,4.4,1464.0000000000007
2024-09-23,2024,-1.4,19.8,7.4,1471.4000000000008
2024-09-24,2024,-0.6,21.8,8.4,1479.8000000000009
2024-09-25,2024,0.6,27.0,11.0,1490.8000000000009
2024-09-26,2024,1.8,25.0,10.0,1500.8000000000009
2024-09-27,2024,2.2,25.8,10.4,1511.200000000001
2024-09-28,2024,1.4,26.2,10.6,1521.8000000000009
2024-09-29,2024,3.4,26.6,10.8,1532.6000000000008
2024-09-30,2024,1.4,24.6,9.8,1542.4000000000008
