date,year,min_temp,max_temp,GDD,cumulative_GDD
2023-06-26,2023,16.0,29.0,17.5,17.5
2023-06-27,2023,12.0,28.0,15.0,32.5
2023-06-28,2023,7.0,28.0,12.5,45.0
2023-06-29,2023,6.0,28.0,12.0,57.0
2023-06-30,2023,6.0,25.0,10.5,67.5
2023-07-01,2023,4.0,26.0,10.5,78.0
2023-07-02,2023,8.0,27.0,12.5,90.5
2023-07-03,2023,9.0,30.0,14.5,105.0
2023-07-04,2023,12.0,28.0,15.0,120.0
2023-07-05,2023,9.0,27.0,13.0,133.0
2023-07-06,2023,9.0,30.0,14.5,147.5
2023-07-07,2023,7.0,29.0,13.0,160.5
2023-07-08,2023,9.0,29.0,14.0,174.5
2023-07-09,2023,8.0,30.0,14.0,188.5
2023-07-10,2023,10.0,30.0,15.0,203.5
2023-07-11,2023,12.0,31.0,16.5,220.0
2023-07-12,2023,12.0,30.0,16.0,236.0
2023-07-13,2023,13.0,32.0,17.5,253.5
2023-07-14,2023,12.0,30.0,16.0,269.5
2023-07-15,2023,11.0,29.0,15.0,284.5
2023-07-16,2023,10.0,31.0,15.5,300.0
2023-07-17,2023,11.0,34.0,17.5,317.5
2023-07-18,2023,14.0,32.0,18.0,335.5
2023-07-19,2023,15.0,30.0,17.5,353.0
2023-07-20,2023,11.0,28.0,14.5,367.5
2023-07-21,2023,10.0,30.0,15.0,382.5
2023-07-22,2023,9.0,31.0,15.0,397.5
2023-07-23,2023,11.0,34.0,17.5,415.0
2023-07-24,2023,12.0,33.0,17.5,432.5
2023-07-25,2023,15.0,30.0,17.5,450.0
2023-07-26,2023,12.0,30.0,16.0,466.0
2023-07-27,2023,10.0,30.0,15.0,481.0
2023-07-28,2023,14.0,31.0,17.5,498.5
2023-07-29,2023,11.0,30.0,15.5,514.0
2023-07-30,2023,14.0,31.0,17.5,531.5
2023-07-31,2023,13.0,29.0,16.0,547.5
2023-08-01,2023,12.0,26.0,14.0,561.5
2023-08-02,2023,11.0,26.0,13.5,575.0
2023-08-03,2023,10.0,25.0,12.5,587.5
2023-08-04,2023,9.0,27.0,13.0,600.5
2023-08-05,2023,10.0,27.0,13.5,614.0
2023-08-06,2023,8.0,28.0,13.0,627.0
2023-08-07,2023,9.4,28.2,13.8,640.8
2023-08-08,2023,9.0,25.8,12.399999999999999,653.1999999999999
2023-08-09,2023,7.8,25.8,11.8,664.9999999999999
2023-08-10,2023,10.2,27.0,13.600000000000001,678.5999999999999
2023-08-11,2023,9.4,25.8,12.600000000000001,691.1999999999999
2023-08-12,2023,11.8,24.6,13.200000000000003,704.4
2023-08-13,2023,9.8,28.2,14.0,718.4
2023-08-14,2023,7.8,29.4,13.599999999999998,732.0
2023-08-15,2023,11.4,30.2,15.8,747.8
2023-08-16,2023,13.0,30.6,16.8,764.5999999999999
2023-08-17,2023,10.2,30.6,15.399999999999999,779.9999999999999
2023-08-18,2023,13.8,25.0,14.399999999999999,794.3999999999999
2023-08-19,2023,10.2,30.2,15.2,809.5999999999999
2023-08-20,2023,12.2,32.6,17.4,826.9999999999999
2023-08-21,2023,13.0,32.2,17.6,844.5999999999999
2023-08-22,2023,12.6,27.0,14.8,859.3999999999999
2023-08-23,2023,11.4,28.2,14.8,874.1999999999998
2023-08-24,2023,12.2,27.8,15.0,889.1999999999998
2023-08-25,2023,13.0,20.2,11.600000000000001,900.7999999999998
2023-08-26,2023,10.6,27.0,13.8,914.5999999999998
2023-08-27,2023,11.0,27.0,14.0,928.5999999999998
2023-08-28,2023,13.4,27.8,15.600000000000001,944.1999999999998
2023-08-29,2023,8.6,28.2,13.399999999999999,957.5999999999998
2023-08-30,2023,9.0,29.4,14.2,971.7999999999998
2023-08-31,2023,9.8,29.8,14.8,986.5999999999998
2023-09-01,2023,10.2,30.2,15.2,1001.7999999999998
2023-09-02,2023,11.0,25.4,13.2,1014.9999999999999
2023-09-03,2023,10.2,25.4,12.799999999999997,1027.8
2023-09-04,2023,10.2,21.4,10.799999999999999,1038.6
2023-09-05,2023,4.2,23.8,9.4,1048.0
2023-09-06,2023,7.4,28.2,12.8,1060.8
2023-09-07,2023,6.6,27.0,11.8,1072.6
2023-09-08,2023,5.4,27.8,11.600000000000001,1084.1999999999998
2023-09-09,2023,6.2,27.4,11.8,1095.9999999999998
2023-09-10,2023,11.4,24.2,12.8,1108.7999999999997
2023-09-11,2023,7.0,22.2,9.6,1118.3999999999996
2023-09-12,2023,3.8,24.2,9.6,1127.9999999999995
2023-09-13,2023,9.0,22.6,10.8,1138.7999999999995
2023-09-14,2023,7.4,18.2,7.800000000000001,1146.5999999999995
2023-09-15,2023,6.2,19.4,7.799999999999999,1154.3999999999994
2023-09-16,2023,2.6,23.0,9.0,1163.3999999999994
2023-09-17,2023,3.4,23.4,9.2,1172.5999999999995
2023-09-18,2023,5.8,22.2,9.0,1181.5999999999995
2023-09-19,2023,3.4,19.4,7.199999999999999,1188.7999999999995
2023-09-20,2023,2.6,22.6,8.8,1197.5999999999995
2023-09-21,2023,7.4,23.0,10.2,1207.7999999999995
2023-09-22,2023,7.8,21.8,9.8,1217.5999999999995
2023-09-23,2023,2.2,19.4,7.199999999999999,1224.7999999999995
2023-09-24,2023,-0.6,21.4,8.2,1232.9999999999995
2023-09-25,2023,1.4,23.8,9.4,1242.3999999999996
2023-09-26,2023,3.4,25.4,10.2,1252.5999999999997
2023-09-27,2023,5.4,26.2,10.8,1263.3999999999996
2023-09-28,2023,5.4,26.6,11.0,1274.3999999999996
2023-09-29,2023,7.0,25.8,11.399999999999999,1285.7999999999997
2023-09-30,2023,4.2,26.2,10.6,1296.3999999999996
2023-10-01,2023,8.6,23.0,10.8,1307.1999999999996
2023-10-02,2023,3.4,18.2,6.6,1313.7999999999995
2023-10-03,2023,1.0,13.4,4.199999999999999,1317.9999999999995
2023-10-04,2023,3.0,15.8,5.4,1323.3999999999996
2023-10-05,2023,0.6,18.2,6.6,1329.9999999999995
2023-10-06,2023,0.2,19.8,7.4,1337.3999999999996
2023-10-07,2023,0.6,21.4,8.2,1345.5999999999997
2023-10-08,2023,0.6,21.8,8.4,1353.9999999999998
2023-10-09,2023,1.4,22.2,8.6,1362.5999999999997
2023-10-10,2023,-0.2,16.2,5.6,1368.1999999999996
2023-10-11,2023,1.4,15.4,5.199999999999999,1373.3999999999996
2023-10-12,2023,0.2,3.0,0.0,1373.3999999999996
2023-10-13,2023,-2.6,9.4,2.2,1375.5999999999997
2023-10-14,2023,-2.2,13.0,4.0,1379.5999999999997
2023-10-15,2023,-1.8,17.4,6.199999999999999,1385.7999999999997
2023-10-16,2023,-0.6,21.0,8.0,1393.7999999999997
2023-10-17,2023,2.6,21.0,8.0,1401.7999999999997
2023-10-18,2023,2.6,20.2,7.6,1409.3999999999996
2023-10-19,2023,2.2,21.8,8.4,1417.7999999999997
2023-10-20,2023,2.2,23.8,9.4,1427.1999999999998
2023-10-21,2023,1.8,22.6,8.8,1435.9999999999998
2023-10-22,2023,3.8,20.6,7.800000000000001,1443.7999999999997
2023-10-23,2023,2.2,20.6,7.800000000000001,1451.5999999999997
2023-10-24,2023,1.0,16.6,5.800000000000001,1457.3999999999996
2023-10-25,2023,1.0,17.0,6.0,1463.3999999999996
2023-10-26,2023,-0.2,15.4,5.199999999999999,1468.5999999999997
2023-10-27,2023,-1.0,10.2,2.5999999999999996,1471.1999999999996
2023-10-28,2023,-1.4,5.8,0.40000000000000036,1471.5999999999997
2023-10-29,2023,-7.4,1.0,0.0,1471.5999999999997
2023-10-30,2023,-11.4,3.4,0.0,1471.5999999999997
2023-10-31,2023,-10.2,7.8,1.4000000000000004,1472.9999999999998
2023-11-01,2023,-6.6,10.6,2.8,1475.7999999999997
2023-11-02,2023,-5.0,12.6,3.8000000000000007,1479.5999999999997
2023-11-03,2023,-1.0,14.6,4.800000000000001,1484.3999999999996
2023-11-04,2023,-1.8,15.4,5.199999999999999,1489.5999999999997
2023-11-05,2023,-1.4,17.4,6.199999999999999,1495.7999999999997
2023-11-06,2023,2.6,16.6,5.800000000000001,1501.5999999999997
2023-11-07,2023,4.2,17.0,6.0,1507.5999999999997
2023-11-08,2023,-4.2,3.8,0.0,1507.5999999999997
2023-11-09,2023,-8.2,5.8,0.40000000000000036,1507.9999999999998
2023-11-10,2023,-10.2,7.8,1.4000000000000004,1509.3999999999999
2023-11-11,2023,-6.2,9.0,2.0,1511.3999999999999
2023-11-12,2023,-6.2,13.0,4.0,1515.3999999999999
2023-11-13,2023,-3.8,15.0,5.0,1520.3999999999999
2023-11-14,2023,-3.8,13.8,4.4,1524.8
2023-11-15,2023,-4.2,14.6,4.800000000000001,1529.6
2023-11-16,2023,-0.6,6.2,0.5999999999999996,1530.1999999999998
2023-11-17,2023,-0.2,11.4,3.1999999999999993,1533.3999999999999
2023-11-18,2023,-4.2,7.8,1.4000000000000004,1534.8
2023-11-19,2023,-0.2,5.8,0.40000000000000036,1535.2
2023-11-20,2023,-1.4,4.6,0.0,1535.2
2023-11-21,2023,-5.4,7.0,1.0,1536.2
2023-11-22,2023,-6.6,9.4,2.2,1538.4
2023-11-23,2023,-5.0,5.0,0.0,1538.4
2023-11-24,2023,-1.8,4.2,0.0,1538.4
2023-11-25,2023,-10.6,-1.8,0.0,1538.4
2023-11-26,2023,-13.8,-1.0,0.0,1538.4
2023-11-27,2023,-13.8,1.4,0.0,1538.4
2023-11-28,2023,-12.6,4.6,0.0,1538.4
2024-04-01,2024,-3.0,7.0,1.0,1.0
2024-04-02,2024,-3.8,10.6,2.8,3.8
2024-04-03,2024,-3.4,15.4,5.199999999999999,9.0
2024-04-04,2024,-1.8,19.4,7.199999999999999,16.2
2024-04-05,2024,0.6,18.2,6.6,22.799999999999997
2024-04-06,2024,-4.2,1.0,0.0,22.799999999999997
2024-04-07,2024,-5.0,4.6,0.0,22.799999999999997
2024-04-08,2024,-5.8,8.6,1.7999999999999998,24.599999999999998
2024-04-09,2024,-6.2,11.8,3.4000000000000004,28.0
2024-04-10,2024,-2.2,12.6,3.8000000000000007,31.8
2024-04-11,2024,-3.4,15.0,5.0,36.8
2024-04-12,2024,-1.8,20.6,7.800000000000001,44.599999999999994
2024-04-13,2024,5.8,19.4,7.6,52.199999999999996
2024-04-14,2024,0.2,21.0,8.0,60.199999999999996
2024-04-15,2024,-0.2,13.0,4.0,64.19999999999999
2024-04-16,2024,-0.2,11.8,3.4000000000000004,67.6
2024-04-17,2024,1.8,18.2,6.6,74.19999999999999
2024-04-18,2024,2.2,15.8,5.4,79.6
2024-04-19,2024,5.0,14.6,4.800000000000001,84.39999999999999
2024-04-20,2024,2.6,15.0,5.0,89.39999999999999
2024-04-21,2024,-1.0,17.8,6.4,95.8
2024-04-22,2024,2.6,20.2,7.6,103.39999999999999
2024-04-23,2024,5.0,21.8,8.4,111.8
2024-04-24,2024,4.2,21.4,8.2,120.0
2024-04-25,2024,5.0,17.8,6.4,126.4
2024-04-26,2024,1.4,9.4,2.2,128.6
2024-04-27,2024,-0.2,5.4,0.20000000000000018,128.79999999999998
2024-04-28,2024,1.0,9.8,2.4000000000000004,131.2
2024-04-29,2024,-0.2,13.4,4.199999999999999,135.39999999999998
2024-04-30,2024,6.2,17.4,6.799999999999999,142.2
2024-05-01,2024,2.2,14.2,4.6,146.79999999999998
2024-05-02,2024,-3.8,13.4,4.199999999999999,150.99999999999997
2024-05-03,2024,1.0,17.4,6.199999999999999,157.19999999999996
2024-05-04,2024,-2.2,18.6,6.800000000000001,163.99999999999997
2024-05-05,2024,5.0,18.2,6.6,170.59999999999997
2024-05-06,2024,-3.0,5.0,0.0,170.59999999999997
2024-05-07,2024,-0.6,3.0,0.0,170.59999999999997
2024-05-08,2024,-5.4,6.6,0.7999999999999998,171.39999999999998
2024-05-09,2024,-2.2,10.6,2.8,174.2
2024-05-10,2024,0.6,13.4,4.199999999999999,178.39999999999998
