date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-09-04,2023-09-04,9885.3125,0.0070782127798708,141.29149682823223,1940.2951841152487,0.1470892561101079,1888.7692642402808,0.1356925964355468,5.057248663256825e-06,0.0347021276595744,0.0207021276595744,0.0759574468085106,0.0729148936170212,0.0425770246762932,0.0261654338498808,0.0126801660185818,15.204347826086956,14.391489361702128,13.629787234042556,12.878723404255318,0.7919,694.3020833333334,52.65,11.945833333333333,2023-09-04,0.1356925964355468,857.4288875376761
2023-09-05,2023-09-05,9969.604166666666,0.0070887598458446,141.07179920801113,1961.3415928098425,0.1378503324756822,1916.404779992947,0.125281016031901,4.349553937899449e-06,0.0343404255319148,0.0213404255319148,0.0723191489361702,0.0724255319148936,0.0417860729099653,0.027069660361041,0.01311836789766,15.04390243902439,14.895744680851063,13.974468085106382,12.74468085106383,0.0,696.2291666666666,58.04166666666666,9.3625,2023-09-05,0.125281016031901,849.229387181003
2023-09-06,2023-09-06,9969.958333333334,0.0070744719948457,141.36042453078008,1986.503327224654,0.1274036596510553,1950.99282785278,0.1131553649902343,3.3740002862699115e-06,0.0332978723404255,0.0219361702127659,0.0696595744680851,0.0715106382978723,0.040910618444874,0.0280704914740736,0.0136033858317262,16.228571428571428,15.648936170212766,14.331914893617022,12.704255319148936,0.0,699.6041666666666,31.854166666666668,13.102083333333333,2023-09-06,0.1131553649902343,843.6222297516957
2023-09-07,2023-09-07,10022.541666666666,0.0070517756946301,141.8164320701345,1995.445721078571,0.1241192051170963,1962.7751593895885,0.1094919840494791,3.0853600304363467e-06,0.0305531914893617,0.0219148936170212,0.0675531914893617,0.0711914893617021,0.0393681355480854,0.0298338783045534,0.014457949829929,16.854761904761904,16.151063829787233,14.77659574468085,12.782978723404254,0.0,700.1166666666667,28.09583333333333,13.641666666666666,2023-09-07,0.1094919840494791,838.2889354924201
2023-09-08,2023-09-08,10065.145833333334,0.0070636384341321,141.5741806140618,2011.9207621665707,0.1173580536809436,1983.2294901748355,0.102673848470052,2.679941255886077e-06,0.026063829787234,0.021595744680851,0.065531914893617,0.0706382978723404,0.0370725529022317,0.0324582187198698,0.0157297449909192,17.21951219512195,16.378723404255318,14.972340425531916,12.891489361702128,0.0,701.96875,22.92708333333333,14.297916666666666,2023-09-08,0.102673848470052,837.0746830402414
2023-09-09,2023-09-09,10023.666666666666,0.0070630298894439,141.58807153308544,2017.6521779822112,0.1152512131728531,1987.0604621595005,0.1015612284342448,2.854161182137829e-06,0.021,0.0209148936170212,0.0635531914893617,0.07,0.0344478631840534,0.0354587986891954,0.0171838715451117,17.425,16.50851063829787,15.121276595744682,12.985106382978724,0.0,702.8645833333334,22.525,14.172916666666666,2023-09-09,0.1015612284342448,831.2803390968816
2023-09-10,2023-09-10,9979.729166666666,0.0070842056322407,141.16354910275646,2007.858358028532,0.1188975723569008,1957.751813640218,0.110876719156901,4.750581324342704e-06,0.0159787234042553,0.0198723404255319,0.0621489361702127,0.07,0.0195553849686928,0.0524840765790506,0.02543457938334,16.058695652173913,15.902127659574468,15.272340425531914,13.085106382978724,0.0,701.2145833333334,40.59375,12.039583333333333,2023-09-10,0.110876719156901,837.8791638866848
2023-09-11,2023-09-11,9886.895833333334,0.0071140055357822,140.57425073981756,1973.078204269816,0.1327656532525597,1914.3690955584957,0.1258672078450521,5.684746281962109e-06,0.0157021276595744,0.0189574468085106,0.0604468085106382,0.0698723404255319,0.0191624521953418,0.052933282517887,0.0256522713930983,13.113953488372092,13.702127659574469,13.76808510638298,12.953191489361702,3.9145,699.1208333333334,77.95208333333333,7.520833333333333,2023-09-11,0.1258672078450521,854.9768713067318
2023-09-12,2023-09-12,9944.0,0.0070863861053935,141.12192113172298,1964.406549984421,0.1364807032344053,1922.1957146907612,0.1230951944986979,4.071190106435102e-06,0.0176170212765957,0.0185106382978723,0.0592765957446808,0.0691489361702127,0.0188416415684116,0.0533000374658897,0.0258300064024045,11.753658536585366,12.104255319148937,12.180851063829786,12.52127659574468,0.61079997,697.9875000000001,49.47916666666666,9.70625,2023-09-12,0.1230951944986979,837.8774170839064
2023-09-13,2023-09-13,10019.354166666666,0.0070707965870027,141.43222403033693,1990.0031441095848,0.1258805079955125,1936.9417912851975,0.1177724202473958,5.073787666114789e-06,0.0190212765957446,0.0185744680851063,0.0593404255319148,0.0687872340425532,0.0188271621717819,0.0533165905034522,0.025838028255419,12.632608695652175,12.982978723404257,12.863829787234042,12.161702127659575,0.0,696.3229166666666,53.30833333333334,9.060416666666669,2023-09-13,0.1177724202473958,842.1744333373166
2023-09-14,2023-09-14,9928.145833333334,0.0071241008382669,140.38064459311184,1964.6749676407824,0.1366910024403196,1905.3590362311024,0.1294670104980468,5.7637467340966015e-06,0.0191702127659574,0.0180851063829787,0.0585106382978723,0.0686595744680851,0.0186303921063081,0.0535415406424856,0.0259470425039582,10.47391304347826,11.44255319148936,11.919148936170211,11.961702127659576,1.2810999,696.3729166666667,79.79375,6.360416666666667,2023-09-14,0.1294670104980468,863.244106397755
2023-09-15,2023-09-15,9585.645833333334,0.0072229341548521,138.4514535644564,1903.170662584664,0.1646992932722998,1844.377917481792,0.1541481018066406,5.905584089861681e-06,0.0218297872340425,0.0176382978723404,0.0889148936170212,0.0688723404255319,0.0337290918684252,0.0362805075552997,0.017582084122091,8.92608695652174,9.914893617021276,10.725531914893615,11.55531914893617,9.7661,697.6479166666667,95.26875,4.05,2023-09-15,0.1541481018066406,873.8023600419288
2023-09-16,2023-09-16,9557.916666666666,0.0072263077629263,138.39006852706308,1930.0759457881024,0.1517194263615424,1882.834799375849,0.1379992167154947,4.652401657329066e-06,0.0298723404255319,0.0182765957446808,0.0814680851063829,0.0689574468085106,0.0350988562901534,0.0347145747678671,0.0168232093473593,10.02093023255814,9.963829787234042,10.01276595744681,11.074468085106384,5.4781,699.99375,70.83749999999999,6.858333333333333,2023-09-16,0.1379992167154947,867.706359407313
2023-09-17,2023-09-17,9651.6875,0.0072032145965451,138.8324614992517,1945.0636531029495,0.1449094795789134,1905.168162358834,0.1292902628580729,3.879122212353204e-06,0.0334680851063829,0.0193191489361702,0.0757872340425531,0.0689787234042553,0.0351811560782363,0.0346204885625945,0.0167776137455528,11.9225,11.963829787234042,11.106382978723405,10.851063829787234,0.0244,700.6750000000001,39.80833333333333,10.39375,2023-09-17,0.1292902628580729,854.9332414510586
2023-09-18,2023-09-18,9621.791666666666,0.0072269523964961,138.37946863252202,1946.0146851987756,0.1445963741766101,1901.2154064029928,0.130859375,4.365046504200595e-06,0.032595744680851,0.0198085106382978,0.0714893617021276,0.0689574468085106,0.033883531244534,0.03610395041972,0.0174965218568613,11.754545454545456,12.355319148936172,11.917021276595746,10.972340425531916,0.0,698.6875,50.0625,8.741666666666667,2023-09-18,0.130859375,856.7530701172101
2023-09-19,2023-09-19,9525.208333333334,0.0072436934172809,138.05737320810758,1947.5535818297624,0.1438080227893244,1896.6029155148096,0.132568359375,4.976953839091637e-06,0.0313125,0.0194583333333333,0.067875,0.0689375,0.0325845212990706,0.037588995754914,0.0182161973456537,10.113043478260868,10.641666666666667,10.941666666666668,10.979166666666666,4.08,696.2583333333333,70.83125,6.520833333333333,2023-09-19,0.132568359375,854.0686256620387
2023-09-20,2023-09-20,9604.9375,0.0071910027414148,139.0725273972781,1958.35822951931,0.1392033281797727,1920.1527910389823,0.1239255269368489,3.688313730343109e-06,0.031,0.0198085106382978,0.0656595744680851,0.0687021276595744,0.0319495511841804,0.0383149019809583,0.0185679825105004,10.111627906976745,10.406382978723403,10.37659574468085,10.736170212765956,0.3195,695.3041666666667,52.364583333333336,7.920833333333333,2023-09-20,0.1239255269368489,853.1547871209106
2023-09-21,2023-09-21,9833.5625,0.007114256310802,140.56980067813387,1980.13301798366,0.1298964466256186,1942.351131963601,0.1159655253092448,3.605363485388735e-06,0.0306170212765957,0.0203404255319148,0.0646595744680851,0.0684468085106383,0.0380225068329422,0.0313722188332809,0.0152034529776809,11.823255813953487,11.55744680851064,10.91063829787234,10.591489361702129,0.7685,694.0833333333334,48.31875,8.1625,2023-09-21,0.1159655253092448,858.2743341904123
2023-09-22,2023-09-22,10087.375,0.0070303583183933,142.24426488548713,2005.2506484700127,0.1198152120918326,1981.163249822269,0.1032485961914062,2.2527328806857544e-06,0.0295531914893617,0.0204255319148936,0.0634893617021276,0.0682978723404255,0.0373727395219351,0.0321150414094611,0.0155634360623243,11.752380952380951,11.661702127659575,11.04255319148936,10.591489361702129,0.6701,694.2270833333333,29.36458333333333,8.622916666666667,2023-09-22,0.1032485961914062,854.7696482698631
2023-09-23,2023-09-23,10114.291666666666,0.007027799755114,142.2991123025685,2014.9232381766508,0.116388577483181,1985.936136328646,0.102002461751302,2.706004930338261e-06,0.0273617021276595,0.0201702127659574,0.0623829787234042,0.068,0.036191390415445,0.0334655753187321,0.0162179252743715,11.511904761904765,11.53404255319149,11.063829787234043,10.58936170212766,0.0,695.4895833333334,40.7375,5.90625,2023-09-23,0.102002461751302,844.9374145332055
2023-09-24,2023-09-24,10205.479166666666,0.0070154997141656,142.54763731866234,2015.0758468716667,0.1161949930899086,1991.759183117463,0.1000912984212239,2.168942099550605e-06,0.0244680851063829,0.0198510638297872,0.0614893617021276,0.0677872340425532,0.028471871088946,0.042290631821027,0.020494681479313,11.326190476190476,11.357446808510636,10.914893617021276,10.538297872340426,0.0,697.1979166666666,31.01458333333333,6.772916666666667,2023-09-24,0.1000912984212239,835.0003040911614
2023-09-25,2023-09-25,9671.416666666666,0.0072308559898939,138.30214904687492,2022.5971707903905,0.1136797047214345,1999.2674477959335,0.0980326334635416,2.15957706525568e-06,0.0213191489361702,0.0194680851063829,0.0604468085106382,0.0675106382978723,0.0270260827920256,0.0439434761071837,0.02129567488426,11.469047619047618,11.272340425531914,10.795744680851064,10.455319148936171,0.0,700.69375,25.07708333333333,9.327083333333333,2023-09-25,0.0980326334635416,838.5142803938362
2023-09-26,2023-09-26,9640.395833333334,0.0071896446547888,139.0956815295854,2017.9335188161297,0.1152140079411829,1989.8039317843577,0.1007194519042968,2.6169488827547965e-06,0.018063829787234,0.0191914893617021,0.0593829787234042,0.0673404255319149,0.0187214000223664,0.0534374991902395,0.0258966224385061,12.871428571428572,12.110638297872342,11.174468085106383,10.417021276595746,0.0,700.8041666666667,24.30208333333333,11.827083333333334,2023-09-26,0.1007194519042968,830.5837045062984
2023-09-27,2023-09-27,9807.854166666666,0.0071183388934501,140.48775718065906,2023.9996956605912,0.1127924674874204,1993.481832294828,0.0994860331217448,2.8349378884247205e-06,0.0148936170212765,0.0188723404255319,0.0589361702127659,0.0671489361702127,0.018605662035019,0.0535698123867745,0.0259607434199558,13.704761904761906,12.808510638297872,11.73404255319149,10.538297872340426,0.0,698.9458333333333,27.772916666666664,12.25,2023-09-27,0.0994860331217448,833.802355654403
2023-09-28,2023-09-28,10139.354166666666,0.0070020678888889,142.82102933259532,2029.3757022654845,0.1108399329882703,2002.1000504423196,0.0969250996907552,2.5227177545982507e-06,0.0121489361702127,0.0183617021276595,0.0581063829787234,0.067,0.0184071959245158,0.0537967014668975,0.0260706973087493,13.592857142857142,12.819148936170214,11.917021276595746,10.704255319148936,0.0,696.2229166666666,23.758333333333336,12.714583333333332,2023-09-28,0.0969250996907552,838.0209159245352
2023-09-30,2023-09-30,10569.3125,0.0068689873884059,145.5901520314148,2047.37873973556,0.104498707906871,2015.3754660568763,0.0931498209635416,2.9435519730462736e-06,0.0078297872340425,0.0171489361702127,0.0561702127659574,0.067,0.0179718104021543,0.0542944399493872,0.0263119089251138,13.444186046511629,12.625531914893616,11.906382978723403,10.823404255319147,0.0,694.7083333333334,26.38958333333333,11.864583333333334,2023-09-30,0.0931498209635416,827.6219748468669
2023-10-01,2023-10-01,10635.5,0.006859618240072,145.78995371127598,2033.0734884258147,0.1097296908817464,1989.4421071911304,0.1009737650553385,4.067264422685211e-06,0.0068510638297872,0.0168085106382978,0.0557446808510638,0.0669787234042553,0.0178744252313312,0.0544057719635515,0.0263658621074262,14.125581395348837,13.172340425531916,12.182978723404256,10.85531914893617,0.5365,693.1833333333334,47.56666666666666,9.808333333333334,2023-10-01,0.1009737650553385,821.5831065798934
2023-10-02,2023-10-02,10595.270833333334,0.0068975918038541,144.9921124704375,1996.1247704126615,0.1242156080567429,1947.355349771216,0.1148401896158854,4.637009492780389e-06,0.0055106382978723,0.0158723404255319,0.0551489361702127,0.067,0.0177421565002493,0.0545569833247664,0.0264391414260532,10.97111111111111,11.719148936170212,11.806382978723404,10.929787234042552,0.8559,693.36875,61.57916666666667,6.98125,2023-10-02,0.1148401896158854,867.1780646066745
2023-10-03,2023-10-03,10186.979166666666,0.0070297812867195,142.2693376301106,1900.406869745928,0.1665884810532632,1859.189492169344,0.14813232421875,4.108415747676488e-06,0.0057021276595744,0.0143191489361702,0.0540212765957446,0.0668723404255319,0.0174784040467199,0.0548585086149521,0.0265852651540331,4.312765957446809,7.593617021276596,9.782978723404256,10.702127659574469,8.176,691.6,89.6375,-0.2041666666666667,2023-10-03,0.14813232421875,920.9070440474486
2023-10-04,2023-10-04,9861.395833333334,0.0071370103931637,140.1199276002031,1888.527177348236,0.1721582665004873,1851.7324319007785,0.1508827209472656,3.680849304628756e-06,0.0140851063829787,0.0138297872340425,0.0528085106382978,0.066,0.0171361521920049,0.0552497754578896,0.0267748789993253,3.919148936170212,5.280851063829787,7.257446808510639,9.925531914893616,2.8126,694.4499999999999,76.87708333333333,0.6145833333333334,2023-10-04,0.1508827209472656,890.671396769003
2023-10-05,2023-10-05,9642.145833333334,0.0072137525519029,138.62872402865352,1928.5629250059933,0.1523731262159707,1890.1919640835488,0.1349614461263021,3.759496070405563e-06,0.0320851063829787,0.014531914893617,0.0527446808510638,0.0657446808510638,0.0292194627749691,0.0414359751266456,0.0200805018851269,6.465909090909091,6.557446808510638,6.955319148936169,9.127659574468083,0.0,699.1437500000001,63.60833333333333,3.5104166666666665,2023-10-05,0.1349614461263021,871.0333195426766
