Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT
2023-06-29,,0.009121299485726476,109.65010178243769,2010.763333015762,0.17513918701345918,1968.7983463543194,0.15427454506478658,,,,,,,,,,,,,,,
2023-06-30,,0.009249076199669555,108.12904859843437,2006.8270381309908,0.17569060426746666,1947.5052207860538,0.16278872282608695,,,,,,,,,,,,,,,
2023-07-01,5676.604166666667,0.009371287125121013,106.71735517355899,2003.7897623454412,0.17768982637258263,1940.3075711222514,0.16651679144965278,0.1784583333333333,0.13539583333333335,0.19781250000000003,0.16856250000000003,0.16686842588502937,0.0,0.0,12.6,12.016666666666666,11.856250000000001,10.518749999999999,1.2458,768.2833333333333,71.47083333333333,11.152083333333332
2023-07-02,5735.3125,0.009318580806870346,107.32000185910879,2014.408870948385,0.1720098142290383,1946.7537665938178,0.16346541694972827,0.17506249999999998,0.13245833333333334,0.19383333333333333,0.16670833333333335,0.16355962206979333,0.003973258241502907,0.0021996814237407584,14.497916666666667,13.004166666666668,12.172916666666666,10.53125,0.0323,767.7416666666667,63.208333333333336,13.514583333333333
2023-07-03,5772.625,0.009297787139115738,107.56121253363887,2024.2124755047305,0.16716701704437248,1961.2395500366958,0.15680197010869565,0.1701666666666667,0.1294375,0.18958333333333333,0.1646041666666667,0.1594384079963009,0.008922070167764959,0.0049394503997607355,14.752083333333333,13.356250000000001,12.547916666666666,10.677083333333334,0.77,767.1437500000001,60.208333333333336,14.297916666666666
2023-07-04,5856.75,0.009225903280372897,108.39619209519368,2024.051327663899,0.16700070893124638,1960.0843266903814,0.1570792820142663,0.16447916666666668,0.1261875,0.18481250000000002,0.1625625,0.1547702274922111,0.014527687090500192,0.008042840782179829,14.575000000000001,13.502083333333333,12.725,10.827083333333334,0.0,765.6291666666666,52.137499999999996,15.0
2023-07-05,5870.083333333333,0.009221591291041803,108.44777330094823,2038.582642584005,0.15993000480987518,1969.609585929055,0.15277424264461437,0.15908333333333333,0.12281249999999999,0.17989583333333334,0.16045833333333334,0.1501798151134989,0.02003991895254972,0.011094531181673186,14.424999999999999,13.589583333333332,12.90625,10.997916666666667,0.4671,765.3895833333332,55.68333333333334,15.279166666666667
2023-07-06,5949.833333333333,0.009114925143264686,109.7381510779095,2046.7144911346863,0.15627313026978942,1991.4906943648168,0.14387139214409722,0.15427083333333333,0.11983333333333333,0.17566666666666664,0.15841666666666668,0.1461178432307773,0.024917592021427418,0.013794916152530862,14.28125,13.270833333333334,12.770833333333334,11.116666666666667,0.0,765.2229166666666,53.77708333333334,15.091666666666667
2023-07-07,6098.9375,0.009065083418297057,110.32229583889982,2047.132225164174,0.15582883590552848,1988.276025238822,0.144757080078125,0.1486875,0.1165625,0.17049999999999998,0.15470833333333334,0.1414057392376592,0.03057595288865812,0.016927506719752846,15.2875,13.760416666666666,13.05625,11.191666666666668,0.0,763.5020833333333,49.18333333333334,14.481250000000001
2023-07-08,6116.729166666667,0.009038097484034672,110.65259970529118,2056.1264024700095,0.1518265970636126,2001.0835449264625,0.13975856615149457,0.1434375,0.11397916666666667,0.16583333333333336,0.15175,0.1371785241563195,0.03565205231866924,0.019737744802096318,15.322916666666666,13.920833333333334,13.21875,11.327083333333334,0.0,762.8479166666666,48.885416666666664,15.833333333333334
