Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT
2023-06-29,,0.0100194522041205,99.81290695337609,2038.2999529286526,0.15032997401241252,1980.5470494861374,0.1270751953125,,,,,,,,,,,,,,,
2023-06-30,,0.010071360164692187,99.29747620384175,2042.3280302433664,0.1481989457431249,1970.2883530587949,0.1301261706229968,,,,,,,,,,,,,,,
2023-07-01,4792.520833333333,0.010205083869394439,98.00515826354821,2032.456464538013,0.15301686057486374,1963.5451689471076,0.13297576904296876,0.06689583333333333,0.04722916666666666,,,0.05810964768988272,0.0,0.0,12.535416666666668,12.166666666666666,,,0.0,793.75,73.09375,12.125
2023-07-02,4870.354166666667,0.010118640138072068,98.83467477209872,2051.388890532668,0.1447907854742781,1975.6974615904905,0.1284271240234375,0.06608333333333334,0.04729166666666667,,,0.057688058491815915,0.0005173225349984479,0.000299808527714953,13.2875,12.714583333333332,,,0.0063,793.1020833333333,68.33749999999999,13.660416666666668
2023-07-03,4915.979166666667,0.010104633632387562,98.96993363932835,2055.938255085551,0.1429907205554435,1985.3925365154369,0.12523709810697115,0.06545833333333334,0.04722916666666666,,,0.05731435829305867,0.0009758815660101651,0.0005655613195557935,13.620833333333332,12.891666666666666,,,1.37,792.2833333333333,64.72916666666667,14.5
2023-07-04,4926.458333333333,0.010052997163221052,99.47824443032518,2061.7774454327373,0.14089386079774507,1970.0690705155866,0.13028423602764422,0.06483333333333334,0.04691666666666666,,,0.056828969293749095,0.0015714913888771147,0.0009107403751846767,14.189583333333333,13.464583333333332,,,0.0,790.6708333333332,64.825,15.710416666666667
2023-07-05,4942.395833333333,0.01004633929621149,99.55045392177841,2066.3269759233153,0.13946679599810988,1988.57936089984,0.12449311047065549,0.0639375,0.046875,,,0.05631473936230291,0.0022024912648883174,0.0012764293429305032,13.958333333333334,13.341666666666667,,,0.8857,790.7916666666666,66.66875,15.116666666666667
2023-07-06,5065.375,0.009894973535314947,101.0856717533501,2086.1759292418556,0.1319600431611442,2022.818211995056,0.11401813786204268,0.06327083333333333,0.04641666666666666,,,0.055741146696096526,0.0029063338052073544,0.0016843334674953377,14.289583333333333,13.518749999999999,,,0.0,790.5333333333333,61.106249999999996,15.472916666666668
2023-07-07,5166.854166666667,0.009836966334199424,101.67488754264976,2087.9486202137646,0.13147999168806931,2022.5324553822575,0.1141023181733631,0.06208333333333333,0.04583333333333334,,,0.05482356129743134,0.004032282018993927,0.0023368642455323823,14.30625,13.658333333333333,,,0.0,788.8458333333333,55.14791666666667,15.295833333333334
2023-07-08,5196.083333333333,0.009803956555193866,102.01619489429203,2097.1943822229377,0.12832389647887135,2037.5450655887785,0.10987891220464939,0.0608125,0.04533333333333334,,,0.05389710176580106,0.0051691194799017995,0.0029957057657592507,14.456249999999999,13.768749999999999,,,0.0,788.2041666666668,54.06458333333333,15.533333333333333
2023-07-09,5220.4375,0.009811054853833564,101.93010422832883,2132.0543502264286,0.11601291008359758,2073.578983048892,0.09941296699719551,0.059270833333333335,0.044625,,,0.05272773110097552,0.006604027678343135,0.0038272908703634863,14.060416666666667,13.602083333333333,,,0.0,790.3791666666666,52.456250000000004,14.229166666666666
2023-07-10,5163.708333333333,0.009864210675108948,101.38154198833867,2122.982084806424,0.11888107873665169,2052.903683098519,0.1049346923828125,0.058125,0.044270833333333336,,,0.05193557896939126,0.007576059577392542,0.004390621158201898,14.760416666666666,13.975,,,0.0,791.4250000000001,52.18541666666667,16.193749999999998
2023-07-11,5124.5,0.009880286066900505,101.2193780559767,2140.2753413369087,0.11347934092300788,2064.268017283017,0.10200606944949128,0.05695833333333333,0.043604166666666666,,,0.05099228990382927,0.008733548177362592,0.005061430816638494,15.204166666666666,14.310416666666667,,,0.0,792.4729166666666,55.80416666666667,16.852083333333333
2023-07-12,5117.145833333333,0.009857060037850375,101.45884916492325,2159.5633329835027,0.10741398623598944,2066.779777556681,0.10120849609375,0.05620833333333333,0.043104166666666666,,,0.0503539787043816,0.009516805360730565,0.005515358815287186,15.733333333333334,14.722916666666668,,,0.0,792.2624999999999,59.13958333333333,17.83125
