Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT
2023-06-22,,0.0037267799624996,268.32815729997475,15288.027681277814,-0.14769699861299312,14305.903460021209,3.0517578125e-05,,,,,,,,,,,,,,,
2023-06-23,,0.0038362355843229,260.6722079547415,14849.73792436379,-0.1469971665334628,13698.027279130836,3.0517578125e-05,,,,,,,,,,,,,,,
2023-06-28,,0.00928087991296925,107.74927471121356,2497.646679667888,0.09509230048075605,2349.2729136854564,0.079498291015625,,,,,,,,,,,,,,,
2023-06-30,,0.00927737904394357,107.91825397273635,2554.2700132120226,0.08970807810758924,2296.418745906297,0.0965576171875,,,,,,,,,,,,,,,
2023-07-01,5863.829787234043,0.009179352567137039,108.94985281069052,2583.1953433251706,0.07682216606667082,2360.997080227917,0.07754898071289062,0.03938297872340425,,,,0.03938297872340425,0.0,0.0,18.74255319148936,,,,1.7764,796.0829787234043,69.01702127659574,13.378723404255318
2023-07-02,6051.0625,0.009070332970364544,110.26105141363742,2613.7257359300247,0.07078953166626369,2399.570272436634,0.07090250651041667,0.0403125,,,,0.0403125,0.0013145415958760612,0.0009295212765957489,20.502083333333335,,,,0.0,795.1750000000001,55.56458333333333,16.310416666666665
2023-07-03,6143.354166666667,0.009028901468749411,110.76125996245655,2637.806861601181,0.06616443079983961,2411.459488892136,0.06883621215820312,0.03947916666666667,,,,0.03947916666666667,0.0001360302938984841,9.618794326241714e-05,21.570833333333336,,,,0.0,794.3458333333333,47.93541666666667,17.575
2023-07-04,6183.916666666667,0.008977182821975052,111.40260876375699,2627.021509754229,0.0682335983419897,2399.223222832981,0.0709075927734375,0.03816666666666666,,,,0.03816666666666667,0.0017201250067162047,0.0012163120567375838,21.360416666666666,,,,0.0,792.6958333333333,43.833333333333336,18.416666666666668
2023-07-05,6223.3125,0.008971174524616774,111.47627650036395,2656.755768884445,0.0627968081030311,2418.4339033366746,0.06775538126627605,0.03702083333333333,,,,0.03702083333333333,0.0033405780469353843,0.002362145390070923,20.697916666666668,,,,0.1545,792.7687500000001,49.77708333333334,17.929166666666667
2023-07-06,6288.0,0.00886635203380306,112.81738502531488,2665.07481243325,0.06138278629423846,2456.825240856058,0.062037150065104164,0.03679166666666667,,,,0.03679166666666667,0.003664668654979212,0.0025913120567375852,21.085416666666667,,,,0.0,792.5083333333333,53.42291666666667,17.10625
