Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT
2023-06-26,,0.008743983171136492,114.39423029761294,2511.473306808682,0.08222399002883317,2479.4961554254332,0.08313496907552083,,,,,,,,,,,,,,,
2023-06-27,,0.008759219719201834,114.20167907985133,2496.6096468691912,0.08624719551025409,2459.718983447845,0.08751857027094415,,,,,,,,,,,,,,,
2023-06-28,,0.008769274833210359,114.05418245824002,2515.5277721412417,0.08087427916374144,2477.653966780144,0.08318583170572917,,,,,,,,,,,,,,,
2023-06-29,,0.008756947737135224,114.20221988782062,2518.7441987624784,0.07955012043386826,2473.8859609837023,0.083404541015625,,,,,,,,,,,,,,,
2023-06-30,,0.008896079607364644,112.41475454482244,2511.4537109029784,0.08129117827308935,2441.45939934985,0.0899119275681516,,,,,,,,,,,,,,,
2023-07-01,6143.6875,0.009023521657662301,110.82694356213152,2504.3766139877225,0.0828454846473136,2427.1975789500993,0.092864990234375,0.045750000000000006,0.10375000000000001,0.18739583333333332,,0.09369346684967328,0.0,0.0,19.953488372093023,19.779166666666665,18.474999999999998,,0.3436,789.2979166666668,55.28125,14.883333333333333
2023-07-02,6217.666666666667,0.008947021867845064,111.77760893822352,2514.2929232254883,0.08056489173862708,2443.6270418570502,0.08950297037760417,0.04666666666666666,0.103,0.18760416666666668,,0.09389477994765151,0.0002356052028823141,0.00012240444521186084,20.410810810810812,21.429166666666664,18.858333333333334,,0.0,788.5354166666666,40.24375,18.497916666666665
2023-07-03,6261.270833333333,0.008947955525192426,111.76292670824573,2514.6758524593747,0.08046774668553312,2447.4066822622963,0.08867772420247395,0.0448125,0.10166666666666667,0.1884583333333333,,0.09275411707312595,0.0010993606322864415,0.0005711530417687724,20.482857142857142,22.447916666666668,19.602083333333333,,0.0,787.7854166666666,34.800000000000004,19.429166666666667
2023-07-04,6314.416666666667,0.008895613291262759,112.42174447015556,2509.4699358058847,0.08173224368949909,2436.3508711075574,0.091033935546875,0.042645833333333334,0.09854166666666668,0.18800000000000003,,0.09059291801387145,0.0036287029748288116,0.0018852273593228518,22.80697674418605,21.822916666666668,19.647916666666667,,0.0,786.0708333333333,34.80416666666667,19.735416666666666
2023-07-05,6290.666666666667,0.008915925436084856,112.1689249205318,2515.672001332611,0.0803348313713033,2440.506929168536,0.09021759033203125,0.042187499999999996,0.09654166666666668,0.18787500000000001,,0.08966763364773284,0.004711602264528759,0.002447828206649005,22.4875,22.29375,19.8625,,0.44489998,786.2937499999999,39.856249999999996,19.383333333333333
