Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT
2023-06-22,,0.050074177638297364,20.702447310802317,97.35478054758063,-0.4757415781102635,94.65359877711656,3.999969482421875,,,,,,,,,,,,,,,
2023-06-23,,0.03744021804799099,30.532482360123417,237.64870509009071,-0.5456263646991397,231.0549626323178,3.999969482421875,,,,,,,,,,,,,,,
2023-06-24,,0.03625179504211561,32.148113418632825,274.6424149946835,-0.4955881038901351,267.02225417045673,3.999969482421875,,,,,,,,,,,,,,,
2023-06-25,,0.03601684625872224,37.490506656247284,460.7473142146848,-0.324892187193079,447.9635326792857,3.677573649088542,,,,,,,,,,,,,,,
2023-06-26,,0.0370479429263864,33.44687242320882,325.94595036891917,-0.38392248829017855,316.90233428411057,3.8497964610224185,,,,,,,,,,,,,,,
2023-06-27,,0.04411676085052784,23.409185332066436,125.53349245935831,-0.4835177347047624,122.05047108632792,3.999969482421875,,,,,,,,,,,,,,,
2023-06-28,,0.029890889811851333,39.55930376414246,404.64677577881207,-1.0680439047489598,393.4195459698291,3.999969482421875,,,,,,,,,,,,,,,
2023-06-29,,0.01157337120521658,94.0049598970914,2113.670050312739,-0.22018411868979432,2055.0246815227565,1.0801003196022727,,,,,,,,,,,,,,,
2023-06-30,,0.010002962157653929,99.9772941458027,2282.0009354534404,0.08517651902736949,2218.6850993706275,0.07093129259474734,,,,,,,,,,,,,,,
2023-07-01,4868.9375,0.010128222135289336,98.74341528119395,2278.075124580786,0.0862361140215247,2214.8682130798366,0.07167746803977272,0.06620833333333333,0.08,0.07308333333333333,0.10033333333333333,0.07377261115734224,0.0,0.0,14.629166666666668,13.739583333333334,12.947916666666666,11.845833333333333,0.1107,808.4499999999999,,0.0
2023-07-02,4947.25,0.010039504518736177,99.6118778711211,2292.9960285539682,0.08245030339616088,2229.3751253251908,0.06903623923277244,0.06566666666666666,0.08010416666666667,0.07235416666666666,0.097125,0.07327888794582584,0.0005728424609678552,0.00029049247063846217,17.377083333333335,15.647916666666667,13.616666666666667,11.858333333333334,0.0,807.4770833333333,,
2023-07-03,4983.479166666667,0.01003630582255065,99.64517364795535,2295.8866450903042,0.08179280899086745,2232.1855395268344,0.06857942280016448,0.06389583333333333,0.07958333333333334,0.07154166666666666,0.09620833333333334,0.07215526722144194,0.0018765236449527981,0.0009515984358296717,18.020833333333332,16.247916666666665,14.143749999999999,12.1,0.0,806.69375,,
2023-07-04,5003.0,0.009967957123432177,100.33127836720735,2284.7519395897884,0.08455661311695711,2221.359774823559,0.07050359816778273,0.06241666666666667,0.07870833333333334,0.0704375,0.09514583333333333,0.07097118804452586,0.003250351761322139,0.0016482764074353922,16.20625,15.302083333333334,13.960416666666667,12.245833333333332,0.0,804.9854166666668,,
2023-07-05,5031.854166666667,0.009957654657471646,100.43586416873816,2308.817789903249,0.07879503114327342,2244.757899979695,0.06650419013444768,0.06183333333333333,0.077875,0.06975,0.09441666666666666,0.07027737354370361,0.004055350183181823,0.002056496810704704,16.099999999999998,15.060416666666667,13.829166666666666,12.272916666666667,0.77779996,805.1895833333333,,
2023-07-06,5122.6875,0.009845874824181271,101.59207610382336,2331.437155492896,0.07373954458484328,2266.749674221012,0.06300631436434659,0.06125,0.07747916666666667,0.06916666666666667,0.093625,0.06974592459708873,0.00467196393630599,0.0023691860137223294,16.952083333333334,15.46875,13.970833333333333,12.3375,0.0,804.7937499999999,,
