,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.660901344106613,0.8897600114345569,1.172850529665332,0.7298930994139416,0.3129064987966649,0.03647039683773824,0.020136609497703867,0.03766469843554808,0.0439979628338461,0.006333264398298018,C2,"Desilets, site-specific N0",half-forest,4296.054224325598
