,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.7471160541950276,0.7809036093051438,1.0578992704409944,0.8877737280634354,0.5208773823876732,0.02567688163977548,0.023903871339895993,0.03483898944581643,0.03709530470576822,0.002256315259951784,R7,"Desilets, site-specific N0",half-forest,4630.5766959379625
