,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.563418687045182,0.9530003683941154,1.3806455392348143,0.791425670537093,-0.4925697970230831,0.07450252749185199,0.020344719653073932,0.06663401906131253,0.060982283385929606,0.005651735675382921,C3,"Desilets, site-specific N0",forest,4547.606532372419
