,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.8365399666310265,0.8546384552459529,0.9784349453251379,1.0715831840069532,0.6871691770608301,0.01800391926084256,0.01784015009760631,0.033749716821103844,0.03218935600610708,0.0015603608149967613,C4,"Desilets, site-specific N0",forest,4087.2380305072734
