,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.30391626171626107,0.9306935585904382,1.6851297256328583,1.1016191268239004,-9.935179745244762,0.08899007363042875,0.02678533974445238,0.04995666181464027,0.026910923586690404,0.023045738227949867,R2,"Desilets, site-specific N0",forest,4322.756415370937
