,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,-0.27406600419701066,0.9450199965983865,2.269322168883363,0.9049073406737892,-17.219642401913433,0.15055189131293537,0.04076379036412169,0.07242967864454608,0.03527087967335066,0.03715879897119542,F2,"Desilets, site-specific N0",forest,5270.965675613889
