,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.6717452862940418,0.8908238909384633,1.0116290868962954,0.6906514932663771,0.7558575426108752,0.027074544684563353,0.02703061656218095,0.038284216985789224,0.054794820171804065,0.01651060318601484,C1,"Desilets, site-specific N0",forest,3907.8171591601176
