,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,Site,Method,LandCover,N0_fit
0,0.7298968724931065,0.9125288192745091,1.202983625880467,0.8447513618226804,0.06808290493014402,0.055908224636156134,0.024437121734040255,0.0588539585271327,0.05791446679130345,0.0009394917358292523,F3,"Desilets, site-specific N0",half-forest,4631.689050043522
