half_hour,datetime,lat,long,mod_raw_cph,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-07-31 20:00:00,2023-07-31 20:00:00,39.21591,-107.22501,12747.0,2768.583023639021,0.12483583009307635,0.0,0.008857190939167037,112.90261290156221,4478.965498481541,26.5,40.5,Crys 3
2023-07-31 21:00:00,2023-07-31 21:00:00,39.21591,-107.22501,12957.384615384615,2788.3418056184187,0.11978205327190983,0.0,0.008784991081093015,113.8305082804457,4478.965498481541,27.5,32.5,Crys 3
