half_hour,datetime,lat,long,mod_raw_cph,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-02 20:00:00,2023-08-02 20:00:00,39.37997,-106.96697,15647.4,3500.2155918469207,0.04001756031446005,0.0,0.007994271758270239,125.08956791035773,4495.540643331597,26.5,29.5,Fry 6
2023-08-02 21:00:00,2023-08-02 21:00:00,39.37997,-106.96697,15465.0,3433.926889652866,0.05008568820018778,0.0,0.008041277281430139,124.3583531573171,4495.540643331597,27.0,29.5,Fry 6
2023-08-02 22:00:00,2023-08-02 22:00:00,39.37997,-106.96697,16104.000000000002,3564.4814318054882,0.03093015602052221,0.0,0.007880125225640987,126.90153663372246,4495.540643331597,28.0,28.0,Fry 6
