,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,label
0,0.7442674767578467,0.8383985562923032,0.9595331189458877,1.194027133084883,0.5995956639926994,0.057572834069921135,0.05693105781668596,0.10424191658422809,0.09098466964850142,0.013257246935726663,Des_full
1,0.7955232176989608,0.9064461813956523,0.9724859148181068,1.1797259375864677,0.7592674862168152,0.04388953132469711,0.043488186357489016,0.10262614501524088,0.08945272351508149,0.01317342150015939,Des_sans_outliers
2,0.7952510640265593,0.8257227467085025,0.9798708426159648,0.8944330411992648,0.6770505056071338,0.05170535533037677,0.051529226515050944,0.07974159009220429,0.09098466964850142,0.011243079556297136,UTS_full
3,0.8470935794005214,0.8927905923881947,1.0119183341885016,0.8916280954756187,0.7961631285476602,0.04038638121310847,0.040304833229142564,0.08070915069324443,0.08945272351508149,0.008743572821837062,UTS_sans_outliers
