,date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND
10,2023-07-11,2023-07-11,6377.395833333333,0.0088552222211732,112.9339817527035,2791.611905248062,0.0280432334482341,2704.380465834816,0.0393727620442708,5.975401605449897e-06,794.3333333333334,0.0332916666666666,0.0332916666666666,0.0085954465611625,0.0060778985507246,22.90416666666667,0.0,794.3333333333334,42.7125,18.93958333333333,2023-07-11,0.0393727620442708,951.9746749303408,3711.245030384385,3595.2771748930536,4786.160786718514,0.03285155565674387,0.08485155565674386,R4,6895.818693641173
11,2023-07-12,2023-07-12,6363.375,0.0088650731432056,112.80933867780308,2796.744007802732,0.0273589645387909,2693.360206473649,0.040631612141927,7.1172185703162775e-06,794.1395833333332,0.0327916666666666,0.0327916666666666,0.0093025533423491,0.0065778985507246,23.48125,0.0,794.1395833333332,44.98541666666667,19.85833333333333,2023-07-12,0.040631612141927,953.747171990964,3718.067787539717,3580.6265414325826,4788.724782363653,0.03235816558430216,0.08435816558430216,R4,6855.037739640937
12,2023-07-13,2023-07-13,6490.083333333333,0.0087778868743212,113.9278937975127,2809.644554137159,0.0256502418607517,2709.763265937416,0.0387827555338541,6.826823189916173e-06,793.46875,0.0324791666666666,0.0324791666666666,0.0097444950805907,0.0068903985507246,24.089583333333334,0.0,793.46875,44.3125,19.875,2023-07-13,0.0387827555338541,952.748702878334,3735.2181258023097,3602.433216208385,4806.891328919144,0.03204979678902609,0.08404979678902609,R4,6889.060894836883
13,2023-07-14,2023-07-14,6534.979166666667,0.0087477031862599,114.32118777510853,2796.98515056087,0.0272734917798532,2708.928728260156,0.0388412475585937,6.0235641403571575e-06,793.9,0.0319583333333333,0.0319583333333333,0.0104810646443266,0.0074112318840579,24.43541666666667,0.0,793.9,40.927083333333336,19.672916666666666,2023-07-14,0.0388412475585937,950.1127526922272,3718.388369301483,3601.323759051544,4778.712007378437,0.03153584879689934,0.08353584879689933,R4,6872.587624615472
16,2023-07-17,2023-07-17,6251.229166666667,0.0089443551956277,111.8103576801633,2822.267474179766,0.0239969104900669,2735.502289311913,0.0360361735026041,5.874536482579872e-06,796.7645833333332,0.0296666666666666,0.0296666666666666,0.013721970724765,0.0097028985507246,24.7125,0.0,796.7645833333332,40.3625,19.95,2023-07-17,0.0360361735026041,957.2458911293762,3751.9993800980787,3636.6513761202164,4792.759232393406,0.02927447763154147,0.08127447763154147,R4,6881.694504199996
17,2023-07-19,2023-07-19,6181.708333333333,0.0089943454116668,111.18759491966992,2808.131369449404,0.0259532976583915,2680.248692601199,0.0421498616536458,8.837982030084521e-06,797.3375,0.0291875,0.0291875,0.0143996147234021,0.0101820652173913,25.15625,0.0,797.3375,50.8125,21.175,2023-07-19,0.0421498616536458,961.1720707323998,3733.20645679419,3563.195737169114,4762.648635109889,0.028801645478784894,0.08080164547878489,R4,6730.094144727528
18,2023-07-20,2023-07-20,5921.041666666667,0.0091941189610299,108.80269490699771,2686.9606919660955,0.0439353996314455,2552.0633647786813,0.0591354370117187,9.812181539541814e-06,797.65625,0.1081914893617021,0.1081914893617021,0.0973288985134967,0.0688219241443108,23.5625,5.2636,797.65625,61.614583333333336,19.6,2023-07-20,0.0591354370117187,1021.1161972179716,3572.118852248286,3392.78266508156,5366.654389077554,0.10676121354749366,0.15876121354749367,R4,7894.248055506306
19,2023-07-21,2023-07-21,5892.125,0.0092143342113037,108.54563905408033,2685.736416315356,0.0435575904302027,2558.818920362296,0.0576489766438802,9.210249037988195e-06,798.0958333333333,0.128125,0.128125,0.1255191396038859,0.0887554347826087,22.18125,0.0,798.0958333333333,64.71041666666666,18.541666666666668,2023-07-21,0.0576489766438802,1006.8150691866932,3570.491266796281,3401.7636849862406,5528.939537235074,0.1264312060631885,0.17843120606318852,R4,8197.94742194533
20,2023-07-22,2023-07-22,6132.416666666667,0.0090309661664745,110.74117779752316,2731.104427012447,0.0365667694544621,2637.0458630188728,0.0472119649251302,6.610918608962833e-06,797.4958333333334,0.1100625,0.1100625,0.0999749071335219,0.0706929347826087,22.9125,0.0,797.4958333333334,47.6625,18.85625,2023-07-22,0.0472119649251302,984.9001526495556,3630.804737992429,3505.76071681957,5471.120265952895,0.10860748969623167,0.16060748969623168,R4,8186.496127291665
21,2023-07-23,2023-07-23,6254.229166666667,0.0089423765380455,111.83649647432094,2774.8394624674806,0.0303597740061034,2690.288640995851,0.040967305501302,5.821973334318557e-06,797.1104166666668,0.0990416666666666,0.0990416666666666,0.0843890951648684,0.0596721014492753,22.98333333333333,0.0,797.1104166666668,40.95625,19.26458333333333,2023-07-23,0.040967305501302,977.284417856276,3688.9472873493232,3576.5431184848767,5459.349907919356,0.0977323501828289,0.14973235018282888,R4,8177.006766201252
22,2023-07-24,2023-07-24,6207.145833333333,0.0089758087481399,111.41648370275615,2800.1151843424427,0.0269082929742158,2696.716587433074,0.0401878356933593,7.099145723468981e-06,798.1854166666667,0.0919375,0.0919375,0.0743422863155095,0.0525679347826086,22.82708333333333,0.0,798.1854166666667,47.239583333333336,19.822916666666668,2023-07-24,0.0401878356933593,981.856629334473,3722.549521607418,3585.0886058521837,5441.970513726742,0.09072209957021966,0.14272209957021964,R4,8076.835973664568
23,2023-07-25,2023-07-25,6210.541666666667,0.0089734564093872,111.446542993419,2805.004757999159,0.026267019992796,2696.72405027362,0.0402145385742187,7.437147304850905e-06,797.90625,0.0867916666666666,0.0867916666666666,0.067064979025798,0.0474221014492753,22.95,0.0,797.90625,44.09791666666666,20.76458333333333,2023-07-25,0.0402145385742187,964.4907633656768,3729.0498542288947,3585.098527156014,5401.51290925967,0.08564429340800697,0.137644293408007,R4,7988.190573728187
24,2023-07-26,2023-07-26,6146.083333333333,0.0090205467222815,110.8660275086361,2794.11844315943,0.0278208135697823,2685.846319125899,0.041540781656901,7.468493781271964e-06,797.9625,0.0818125,0.0818125,0.0600233739964819,0.0424429347826086,22.102083333333336,0.4466,797.9625,47.26458333333333,20.097916666666663,2023-07-26,0.041540781656901,963.2266357457966,3714.5772902696312,3570.6373745910946,5331.348591919985,0.080730950603275,0.132730950603275,R4,7867.854036857755
25,2023-07-27,2023-07-27,6133.166666666667,0.0090299349309545,110.74990155127244,2789.8785950662927,0.0282495591916711,2667.437042615343,0.0435104370117187,8.503842810346364e-06,797.0583333333334,0.0778124999999999,0.0778124999999999,0.0543665197469895,0.0384429347826086,21.4625,0.5096,797.0583333333334,60.20625,18.258333333333333,2023-07-27,0.0435104370117187,962.1991075906502,3708.940720538839,3546.163580137671,5283.026295399665,0.0767838300237412,0.12878383002374122,R4,7741.247142625184
26,2023-07-28,2023-07-28,6175.9375,0.0089987737173645,111.134751786308,2776.0055333548776,0.0302257521061101,2668.3720700230765,0.043487548828125,7.474325847962027e-06,796.6374999999999,0.0749583333333333,0.0749583333333333,0.0503301185377164,0.035588768115942,21.960416666666664,0.0,796.6374999999999,44.14166666666667,21.079166666666666,2023-07-28,0.043487548828125,958.2569071395172,3690.497493800941,3547.4066310838643,5227.76455955599,0.0739673950268865,0.12596739502688648,R4,7692.511477779995
27,2023-07-29,2023-07-29,6200.625,0.0089809863583303,111.35602672339895,2810.8301496315544,0.0255078718308903,2705.2770168335624,0.0392735799153645,7.2251341019288195e-06,797.85,0.07225,0.07225,0.0464999568062892,0.0328804347826086,22.214583333333334,0.0321,797.85,49.22916666666666,19.416666666666668,2023-07-29,0.0392735799153645,963.4355164768458,3736.7942887991608,3596.469074251388,5265.151757617443,0.07129486546782726,0.12329486546782727,R4,7746.916691558661
28,2023-07-30,2023-07-30,6136.291666666667,0.0090275113178797,110.77862624048667,2793.5635996540173,0.0277590636828314,2676.8318443343524,0.0424054463704427,8.074611848168724e-06,798.1583333333333,0.0695208333333333,0.0695208333333333,0.0426403322923126,0.030151268115942,22.9125,0.0,798.1583333333333,44.62708333333333,21.62291666666667,2023-07-30,0.0424054463704427,959.6928521028752,3713.83966617574,3558.653285861297,5204.233489558654,0.0686017779890829,0.1206017779890829,R4,7613.279356996969
