,date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,SWC_20,SWC_50,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,sT_20,sT_50,PRISM_ppt_mm,BaroPress,airRH,airT,date.1,CRNS,Bare,scaled_stationary_N_Des,scaled_stationary_N_UTS,N0,TDR_pore_swc_g,TDR_tot_swc_g,NewName,ND
0,2023-10-17,2023-10-17,5930.25,0.0091825072817114,108.90485312230196,2439.1021656655707,0.188684115732327,2387.624434044631,0.1852569580078125,3.992809731822937e-06,788.1500000000001,0.1135,0.079,0.078,0.131,0.0957987763155309,0.0,0.0,11.675,11.025,9.275,9.05,0.0,788.1500000000001,23.25,19.925,2023-10-17,0.1852569580078125,839.577280284973,3083.234863600996,3018.162584519375,4526.018334707538,0.07485418165673167,0.12535418165673168,R6,6534.7459316639915
1,2023-10-18,2023-10-18,5923.521739130435,0.0091881598124026,108.8413266991538,2474.4515556593715,0.1752324429195455,2421.7393409511387,0.1737299380095108,4.030947300740896e-06,790.6916666666666,0.1111249999999999,0.0769166666666666,0.0769791666666666,0.131125,0.0938875692261076,0.0022280200577435,0.0011451466452144,6.6312500000000005,7.20625,8.05625,8.762500000000001,0.0,790.6916666666666,44.82708333333333,10.470833333333331,2023-10-18,0.1737299380095108,842.860929871268,3127.919532070459,3061.286760219471,4576.307108402978,0.07336082393174233,0.12386082393174232,R6,6603.64772504891
2,2023-10-19,2023-10-19,5769.229166666667,0.0093104049452317,107.41373135713236,2492.1729143960583,0.1689143646466202,2436.6613257469994,0.1690266927083333,4.21900653040594e-06,793.9812499999999,0.1102083333333333,0.0766875,0.0764166666666666,0.131,0.0933005854152373,0.0029123057698609,0.0014968524051675,6.385416666666667,6.797916666666667,7.483333333333333,8.518749999999999,0.0,793.9812499999999,47.00833333333333,10.725,2023-10-19,0.1690266927083333,843.5255575935989,3150.320853284662,3080.1494320683014,4604.322035425481,0.07290217305436862,0.12340217305436861,R6,6640.465933686498
3,2023-10-20,2023-10-20,5864.458333333333,0.0092349806509812,108.29470109681492,2539.30118383772,0.1523628216008828,2492.4579743195272,0.1517740885416666,3.481426738207667e-06,792.9499999999999,0.1076041666666666,0.0764375,0.0761875,0.131,0.0920490078931782,0.0043713521695947,0.002246765802069,5.670833333333333,6.270833333333333,7.175,8.389583333333334,0.0,792.9499999999999,39.96875,10.785416666666668,2023-10-20,0.1517740885416666,848.3011939957086,3209.8950381831705,3150.681193538804,4681.012193727641,0.07192422933946017,0.12242422933946016,R6,6772.162440464964
4,2023-10-21,2023-10-21,6179.708333333333,0.008995863230756,111.1693364882322,2552.697252105667,0.1481376757109684,2511.0928148003227,0.146582285563151,3.067809963569512e-06,788.3041666666667,0.1045625,0.076375,0.0758541666666666,0.1309166666666666,0.0906470496558494,0.0060057072796052,0.0030867834961705,5.452083333333333,5.991666666666667,6.90625,8.233333333333333,0.0,788.3041666666667,34.19583333333333,10.7875,2023-10-21,0.146582285563151,827.3990034813268,3226.828820334785,3174.2372342232884,4693.952867933134,0.07082878281489795,0.12132878281489794,R6,6803.936833635705
5,2023-10-22,2023-10-22,6345.4375,0.0088777397611308,112.64959771893736,2543.797258200199,0.1509545631233297,2499.8973545306894,0.1496925354003906,3.2524483325458725e-06,784.9250000000001,0.1015416666666666,0.0766458333333333,0.0757916666666666,0.1301875,0.0893916194828164,0.0074692449684791,0.0038390053034805,5.829166666666667,6.245833333333334,6.933333333333334,8.122916666666667,0.0,784.9250000000001,35.23125,11.035416666666668,2023-10-22,0.1496925354003906,827.5770970106363,3215.5784627722974,3160.0852098008204,4667.039539799948,0.06984782875844912,0.12034782875844911,R6,6756.375465047181
6,2023-10-23,2023-10-23,6545.75,0.0087407870968606,114.4141018165301,2592.089644506685,0.1357578912344954,2546.778068350632,0.1368522644042968,3.2935211509871823e-06,781.6708333333332,0.098375,0.0767916666666666,0.075875,0.13,0.0880823622504089,0.0089955324078115,0.0046234789147973,6.039583333333333,6.314583333333334,6.9437500000000005,8.052083333333334,0.0,781.6708333333332,35.31666666666667,10.7875,2023-10-23,0.1368522644042968,833.1152032867755,3276.6241914845327,3219.3464631074057,4744.3703731070045,0.06882481591340789,0.11932481591340789,R6,6868.866503686863
7,2023-10-24,2023-10-24,6561.979166666667,0.0087298741487519,114.55628576034076,2600.2740610196265,0.133225446268652,2554.511828904186,0.1348037719726562,3.3175485497479583e-06,782.6270833333333,0.0949583333333333,0.076875,0.0759791666666666,0.13,0.0866561852805592,0.0106581208904003,0.0054780078570264,5.760416666666667,6.177083333333333,6.939583333333334,8.045833333333333,0.0,782.6270833333333,39.15416666666667,9.141666666666667,2023-10-24,0.1348037719726562,826.685368029017,3286.9699976939446,3229.1226014344993,4746.963589568581,0.06771044562516788,0.11821044562516787,R6,6865.88878935089
8,2023-10-25,2023-10-25,6487.5625,0.0087797788765782,113.9049678481469,2589.1637183794887,0.1365380318587888,2541.159322840925,0.1382548014322916,3.498314695225486e-06,784.3791666666666,0.0912291666666666,0.0765833333333333,0.0756666666666666,0.13,0.0848890082463981,0.0127182356207631,0.0065368553588846,4.970833333333333,5.670833333333333,6.7,7.95625,0.0,784.3791666666666,44.04166666666666,8.168750000000001,2023-10-25,0.1382548014322916,822.6298570276679,3272.9255692739985,3212.2438856553035,4711.293504267732,0.06632962850179452,0.11682962850179453,R6,6804.955126181341
9,2023-10-26,2023-10-26,6638.583333333333,0.0086791645831419,115.22388623752688,2603.7297585723168,0.1322365235056596,2553.52101797292,0.135107676188151,3.643478573820051e-06,782.38125,0.0883958333333333,0.0765624999999999,0.0755833333333333,0.129875,0.0836381221282881,0.014176476005348,0.007286354484137,5.3125,5.5625,6.366666666666667,7.78125,0.0,782.38125,43.68541666666667,8.645833333333334,2023-10-26,0.135107676188151,834.1133804981749,3291.338296538699,3227.870131222501,4726.774073789854,0.06535222502840893,0.11585222502840893,R6,6819.813029106776
10,2023-10-27,2023-10-27,6220.0625,0.0089668479960842,111.53085959312811,2527.9673844091844,0.1564997208404454,2463.118812046393,0.1607907613118489,4.875095898930934e-06,787.0666666666666,0.0869583333333333,0.0770416666666666,0.0757916666666666,0.1294583333333333,0.0832008098802036,0.014686279712974,0.0075483808530096,5.30625,5.970833333333334,6.714583333333334,7.727083333333333,3.2215,787.0666666666666,87.25833333333333,2.45,2023-10-27,0.1607907613118489,840.327839745008,3195.5681411687574,3113.5939696976943,4585.480677208606,0.06501052285101355,0.11551052285101356,R6,6573.5438408547
11,2023-10-28,2023-10-28,6075.875,0.0090778995483833,110.20920076703696,2429.6256836684142,0.1973501065642555,2362.251088604234,0.1994171142578125,5.299670049281025e-06,783.7937499999999,0.1187083333333333,0.0774791666666666,0.07575,0.129,0.0970190452349225,0.0014225478982845,0.0007311540790288,4.68125,5.433333333333334,6.4875,7.702083333333333,7.3585997,783.7937499999999,84.54583333333333,3.93125,2023-10-28,0.1994171142578125,914.3251304570316,3071.2557755212856,2986.0884941556055,4517.966516386448,0.07580766180413305,0.12630766180413305,R6,6480.074274855979
12,2024-04-10,2024-04-10,5151.8125,0.0098529149319563,101.50209755873988,2139.640377348079,0.3610997556963375,2108.886475492403,0.3267224629720052,2.703827050649101e-06,788.2895833333333,0.2875416666666666,0.3084375,0.2893333333333333,0.3515416666666666,0.2974212218943078,0.23504457226369,0.1208070378308074,4.235416666666667,3.889583333333333,3.4916666666666667,3.41875,0.0,788.2895833333333,41.025,5.33125,2024-04-10,0.3267224629720052,834.0515413312498,2704.6894139458177,2665.813837625992,4948.715410877305,0.23239568425086768,0.2828956842508677,R6,7324.874930101272
13,2024-04-11,2024-04-11,5176.916666666667,0.0098288959173506,101.74945865278526,2166.535302013944,0.3397829719419564,2137.6416858985663,0.3067054748535156,2.5041816241192084e-06,789.3854166666666,0.2846875,0.3065,0.2874791666666667,0.351,0.2951611349755986,0.2324098399968442,0.1194528512713415,4.5,4.554166666666666,4.175,3.7375,0.0,789.3854166666666,39.489583333333336,5.59375,2024-04-11,0.3067054748535156,831.0461351328076,2738.686911283569,2702.16289609615,5003.0809467499075,0.23062972268768606,0.28112972268768605,R6,7412.197300397622
14,2024-04-12,2024-04-12,5232.270833333333,0.0097767071937656,102.29219791405306,2170.2593954862045,0.3369229824093334,2140.816660211359,0.3045336405436198,2.54679214266629e-06,788.6104166666668,0.2815833333333333,0.3037916666666666,0.2852499999999999,0.3507291666666666,0.2924748391251179,0.2292782478899363,0.1178432911675436,5.142553191489362,4.935416666666667,4.447916666666667,3.9979166666666655,0.0,788.6104166666668,34.52916666666667,8.18125,2024-04-12,0.3045336405436198,830.3568809603753,2743.3944856486833,2706.1763366276855,5002.279153985655,0.2285307347328367,0.2790307347328367,R6,7408.508213125059
