date,Date (aggregated based on UTC),Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,PRISM_ppt_mm,BaroPress,airRH,airT,date,CRNS,Bare
2023-07-22,2023-07-22,5242.75,0.00977668163534,102.29766931901162,2200.012799486874,0.0961158115977013,2130.5144759930427,0.0858340379668445,0.0468333333333333,0.0379791666666666,0.0427086896960417,0.0184168637128064,0.0106495421191575,15.979166666666666,15.2375,0.0,795.6208333333334,58.82083333333333,15.925,2023-07-22,0.0858340379668445,1035.5850733233933
2023-07-23,2023-07-23,5267.520833333333,0.0097613772681449,102.44925552464316,2217.670566380605,0.0910181043207298,2144.857817111469,0.0822284977610518,0.0458333333333333,0.0375416666666666,0.0419707258800579,0.0193213863333843,0.0111725818666297,16.125,15.202083333333334,0.0,795.1895833333333,52.94583333333333,16.724999999999998,2023-07-23,0.0822284977610518,1047.3772886319912
2023-07-24,2023-07-24,5227.875,0.0097802016466682,102.25432435107832,2237.3749250069395,0.0858235181602195,2152.964231709904,0.0804450802686737,0.0451041666666666,0.0373958333333333,0.0415133004412598,0.0198820529238851,0.0114967870387726,16.910416666666666,15.6,0.0,796.1979166666666,53.66875,18.504166666666663,2023-07-24,0.0804450802686737,1044.132060365953
2023-07-25,2023-07-25,5179.104166666667,0.0098422344598779,101.609203884266,2230.3363407239194,0.0877620438520889,2131.86114313497,0.0851789202008928,0.0444791666666666,0.0372083333333333,0.0410921063621613,0.0203983107185714,0.0117953128472158,17.095833333333335,16.006249999999998,0.0,796.0666666666666,61.25833333333333,17.841666666666665,2023-07-25,0.0851789202008928,1048.9294655295382
2023-07-26,2023-07-26,5107.291666666667,0.0099160786644208,100.85562622190022,2214.9856241671446,0.0918704133895892,2108.2182048304844,0.0908299888052591,0.043625,0.0368125,0.0404514506602486,0.0211835627347692,0.012249384428081,16.058333333333334,15.460416666666667,2.7268999,796.2479166666667,67.85000000000001,17.120833333333334,2023-07-26,0.0908299888052591,1045.4665900638938
2023-07-27,2023-07-27,5039.270833333333,0.0099540620366116,100.46781206638993,2181.328566564417,0.1009424548894891,2080.416754527551,0.0976212664348323,0.0436666666666666,0.0363541666666666,0.0402601962744564,0.0214179833316695,0.0123849380195729,15.85,15.189583333333331,2.5683,795.2166666666667,77.22291666666666,16.004166666666666,2023-07-27,0.0976212664348323,1047.2727333821258
2023-07-28,2023-07-28,5083.541666666667,0.0098979199835548,101.03943713899334,2191.568593374171,0.0983584975479689,2095.5753251283422,0.0940069901315789,0.0440208333333333,0.0361458333333333,0.0403523267571069,0.0213050589527268,0.0123196395546125,15.8,15.175,0.561,794.7645833333332,67.90208333333334,17.662499999999998,2023-07-28,0.0940069901315789,1046.3047264177146
2023-07-29,2023-07-29,5113.3125,0.0099137647603175,100.876031468478,2202.5915825222223,0.0954149075611551,2111.32653501787,0.0900698930789262,0.0441458333333333,0.036,0.040351161187025,0.0213064875925626,0.0123204656648744,15.647916666666667,15.13125,0.0,795.9916666666667,61.895833333333336,16.891666666666666,2023-07-29,0.0900698930789262,1046.9732848331498
2023-07-30,2023-07-30,5079.958333333333,0.0100018193039626,100.00781088482314,2178.342201226974,0.1024337671254568,2070.671632041617,0.1012534117087339,0.0449583333333333,0.036,0.0407851644767795,0.0207745295419301,0.0120128611913778,16.847916666666666,15.683333333333332,0.1836,796.0875,63.55625,19.03125,2023-07-30,0.1012534117087339,1060.6264834562187
2023-07-31,2023-07-31,4789.744680851064,0.0101801483632205,98.24776557694918,2077.71744459217,0.1349122081187739,1965.821050842592,0.131964706793064,0.0517021276595744,0.036,0.0443874154589528,0.0163592487005098,0.0094597272798792,16.7,15.827659574468084,8.7726,795.6021276595745,82.03829787234044,17.097872340425532,2023-07-31,0.131964706793064,1060.4214827715225
2023-08-01,2023-08-01,4867.875,0.0101642367215695,98.39682521151158,2096.6083131204327,0.1282324060615874,1983.210613498157,0.1262668707431891,0.0508333333333333,0.036,0.0439233421103884,0.0169280636373563,0.0097886442291718,17.2,16.289583333333333,0.7643,794.96875,73.78750000000001,18.035416666666663,2023-08-01,0.1262668707431891,1058.568252747707
2023-08-02,2023-08-02,4690.541666666667,0.0102954363173324,97.15146170757268,2084.8374433118647,0.1323617782465967,1977.3362437824985,0.1281561600534539,0.052,0.0360208333333333,0.0445562313651702,0.0161523309593148,0.0093400772007767,16.78125,16.041666666666668,6.167,794.90625,79.94791666666667,17.158333333333335,2023-08-02,0.1281561600534539,1065.5664976123987
2023-08-03,2023-08-03,4524.1875,0.0105749767707093,94.57442886878174,1957.52029802052,0.1869280998695256,1856.6146256912775,0.1762562287159455,0.0987916666666666,0.0363125,0.0696862401531669,0.0146495334569792,0.00847108530578,16.04375,15.875,13.223599,794.1583333333333,83.75208333333333,15.26875,2023-08-03,0.1762562287159455,1064.525344264206
2023-08-04,2023-08-04,4499.729166666667,0.0105250381489243,95.02477425098378,1963.0594267233569,0.1855065465216221,1877.38885950499,0.1676127115885416,0.1444583333333333,0.0387083333333333,0.0951955307382934,0.0459162837628613,0.0265510678426619,14.8,14.8375,5.0889,793.8291666666668,78.09166666666667,14.429166666666667,2023-08-04,0.1676127115885416,1062.0880839594188
2023-08-05,2023-08-05,4563.1875,0.0104847882641165,95.38413582090293,2008.6431573369127,0.1633900109695928,1921.0572971893123,0.1486573830629006,0.1341458333333333,0.041125,0.0908128125321408,0.0405443838522963,0.023444769438679,15.316666666666668,14.997916666666669,0.0,793.8166666666666,69.18541666666667,15.7625,2023-08-05,0.1486573830629006,1066.9279514439504
2023-08-06,2023-08-06,4638.604166666667,0.0103411140981189,96.7186159367932,2057.200428057311,0.1429994903007131,1980.790727351154,0.1272711502878289,0.1188125,0.0429374999999999,0.0834667302893744,0.0315402871509567,0.0182381550790796,14.8,14.775,0.0039,793.4125,70.175,14.970833333333331,2023-08-06,0.1272711502878289,1077.9805623436716
2023-08-07,2023-08-07,4746.416666666667,0.0102389833401623,97.68091431065024,2086.3927911215937,0.1319884838107222,2013.530787283788,0.1168116127572408,0.1048541666666666,0.0440833333333333,0.0765445537490678,0.0230557718824218,0.0133319884199829,15.002083333333331,14.702083333333334,0.0,793.2458333333334,57.84583333333333,16.472916666666666,2023-08-07,0.1168116127572408,1066.8218100578317
2023-08-08,2023-08-08,4911.708333333333,0.010050396469774,99.51817277648487,2117.992335799612,0.1209028666123105,2050.213220192694,0.1059323265438988,0.0916666666666666,0.0442083333333333,0.0695585767707839,0.014493056384955,0.008380602518092,14.110416666666666,14.310416666666669,0.0,791.6062499999999,59.489583333333336,14.3625,2023-08-08,0.1059323265438988,1074.9867382541697
2023-08-09,2023-08-09,4974.0625,0.0100265938511679,99.75046477340008,2132.904485305532,0.1162011938237523,2064.754385534437,0.1021030970982142,0.0822083333333333,0.044,0.0644092829079387,0.0081815643062586,0.0047309854185167,13.795833333333334,13.827083333333334,0.0,790.9645833333334,61.1,13.5375,2023-08-09,0.1021030970982142,1073.0397570653195
2023-08-10,2023-08-10,5085.3125,0.0099357809091852,100.651536869154,2147.4880981276374,0.1110635534937131,2070.9797379273573,0.1001362047697368,0.075625,0.0433958333333333,0.0606112971602587,0.0035263712642675,0.0020391223984836,14.427083333333334,14.125,0.0,790.78125,58.12083333333334,15.1375,2023-08-10,0.1001362047697368,1058.1049535065301
2023-08-11,2023-08-11,4988.854166666667,0.0100143543362291,99.86177042605794,2138.42418395241,0.1140298200045032,2042.26771304984,0.1079886300223214,0.0709583333333333,0.0430416666666666,0.0579535745710493,0.0002687993493683,0.0001554330877037,15.289583333333333,14.79375,0.9111,792.7166666666667,62.28541666666666,16.802083333333332,2023-08-11,0.1079886300223214,1065.9830820208115
2023-08-12,2023-08-12,5018.020833333333,0.0099830763131495,100.1770156938078,2138.0946790960543,0.1141541247418854,2040.673074563079,0.108502197265625,0.0683541666666666,0.0423749999999999,0.0562519769826606,0.0018168496709248,0.0010505924025075,15.422916666666666,15.014583333333334,0.0,793.40625,69.0625,16.070833333333333,2023-08-12,0.108502197265625,1062.8468279543436
2023-08-13,2023-08-13,5046.291666666667,0.0099133072005093,100.88813456026853,2147.2707193958863,0.1116081700506609,2059.823523570474,0.1034080868675595,0.0652708333333333,0.0418541666666666,0.0543623640431787,0.0041329492016578,0.0023898757837246,14.616666666666667,14.577083333333334,0.1314,793.7458333333334,71.88125000000001,14.983333333333334,2023-08-13,0.1034080868675595,1061.4454627863097
2023-08-14,2023-08-14,5075.229166666667,0.0099475291517246,100.53498306989162,2167.422692612716,0.1053674065007247,2084.965432697966,0.0965711016987645,0.0628958333333333,0.0412291666666666,0.0528025877267845,0.0060447678175059,0.00349538393056,14.060416666666669,14.058333333333332,0.0,795.9666666666667,66.99166666666666,14.077083333333334,2023-08-14,0.0965711016987645,1052.8139117748756
2023-08-15,2023-08-15,5025.791666666667,0.0099894128705149,100.11826557351968,2169.756502767255,0.1044398181129309,2081.051214255252,0.0976089477539062,0.0610625,0.04075,0.0516000822438605,0.0075186793929992,0.0043476725529824,14.864583333333334,14.4125,0.0,797.6166666666667,65.01666666666667,16.408333333333335,2023-08-15,0.0976089477539062,1053.215956386044
2023-08-16,2023-08-16,5087.0,0.0099253870784897,100.7604447388662,2174.5251610261657,0.1030767987645066,2066.8858667125032,0.1013066218449519,0.0597916666666666,0.0402916666666666,0.0507077456207727,0.0086124168409213,0.0049801256785842,15.629166666666668,15.016666666666666,0.0,795.9041666666667,66.3625,17.270833333333332,2023-08-16,0.1013066218449519,1064.8519793475114
2023-08-17,2023-08-17,4945.895833333333,0.0100383781132139,99.63471058272022,2102.395714647442,0.1263753243625378,2001.5705714141704,0.1204603241711128,0.0595416666666666,0.03975,0.0503218750068384,0.0090853786465818,0.0052536156032901,15.664583333333333,15.195833333333333,6.509,794.8208333333333,76.86041666666667,16.818749999999998,2023-08-17,0.1204603241711128,1080.7731783082559
2023-08-18,2023-08-18,4979.875,0.0100887245777581,99.14305313357956,2090.812958398307,0.1310319840955891,1976.0684762157716,0.1297959547776442,0.0638125,0.0400416666666666,0.0527390449643537,0.0061226522133907,0.0035404205430546,16.389583333333334,15.8125,0.0,793.8333333333334,70.68124999999999,17.599999999999998,2023-08-18,0.1297959547776442,1080.4450542613672
2023-08-19,2023-08-19,4770.375,0.0102353078216573,97.71045722889946,2034.283592500788,0.1519871907483395,1936.0255213582768,0.1427525111607142,0.0862708333333333,0.0402291666666666,0.0648226864194172,0.008688273198293,0.0050239895788353,15.522916666666667,15.214583333333332,3.9222999,793.8958333333334,76.56666666666666,16.439583333333335,2023-08-19,0.1427525111607142,1073.7781253857202
2023-08-20,2023-08-20,4870.729166666667,0.0101060718727656,98.96657481921343,2102.6075192840417,0.1262627759972851,2021.0158176213572,0.1146587992823401,0.083375,0.0410208333333333,0.0636446458479676,0.0072443482771042,0.0041890407240849,15.833333333333334,15.425,0.0348,793.7729166666667,65.31458333333333,17.6375,2023-08-20,0.1146587992823401,1083.6354350252327
2023-08-21,2023-08-21,4904.5,0.0101164324709265,98.85815379379385,2124.299543080879,0.1187473862403698,2042.043712500639,0.1081475978944359,0.0767708333333333,0.04125,0.0602237335649048,0.0030513343704291,0.0017644325550892,15.220833333333331,15.11875,0.0,795.5583333333334,59.91041666666666,16.735416666666666,2023-08-21,0.1081475978944359,1076.0355739059019
2023-08-22,2023-08-22,4905.479166666667,0.0101142832331918,98.87493603371352,2142.6961571549737,0.1125836471312341,2040.560115277092,0.1084075927734375,0.0718541666666666,0.0412083333333333,0.0575780471597116,0.0001914847876651,0.0001107259815361,15.31875,15.110416666666666,0.0,796.5541666666667,68.61458333333333,15.966666666666669,2023-08-22,0.1084075927734375,1065.7962605883367
2023-08-23,2023-08-23,4896.291666666667,0.0101035790967466,98.98516690569647,2138.3799491186337,0.114018583978659,2035.0168378449605,0.1100326538085937,0.0695,0.041125,0.0562817302729621,0.001780381048031,0.0010295044397799,15.247916666666669,14.933333333333332,1.2672,796.1166666666667,74.49583333333334,16.10625,2023-08-23,0.1100326538085937,1071.0805275050916
2023-08-24,2023-08-24,4911.354166666667,0.0101877774444253,98.20758315234876,2088.923925383781,0.1331997689483364,1972.9912829550155,0.1322677612304687,0.066875,0.041,0.0548213355352562,0.0035703876128744,0.0020645748297841,15.647916666666667,15.2875,5.3382,794.4854166666668,83.40833333333333,15.910416666666668,2023-08-24,0.1322677612304687,1067.2557269255515
2023-08-25,2023-08-25,4425.625,0.0106661357280804,93.75914812746038,1925.8001295511915,0.2030734144339454,1804.3862001525592,0.2026813213641826,0.1244166666666666,0.0617708333333333,0.0952335998023473,0.0459629450338276,0.0265780496989778,15.847916666666668,15.485416666666666,10.4927,795.3541666666666,95.63958333333332,15.229166666666666,2023-08-25,0.2026813213641826,1046.7275672842518
2023-08-26,2023-08-26,4357.041666666667,0.0106722699583882,93.7133424986958,1929.3579306966396,0.202221341165027,1818.2807225817,0.19586181640625,0.1612916666666666,0.0669166666666666,0.1173278180150648,0.0730438394144616,0.0422375631660008,15.933333333333332,15.502083333333331,5.2587,795.9333333333334,88.20625,16.1125,2023-08-26,0.19586181640625,1045.2842037998976
2023-08-27,2023-08-27,4466.395833333333,0.0106030391688591,94.32149529450666,1942.133646685083,0.1949580362746595,1836.0348274998169,0.1865325927734375,0.1539583333333333,0.0681875,0.1140026677927936,0.0689682011138841,0.0398808273818146,15.775,15.508333333333333,3.5089,795.9333333333334,82.72500000000001,15.666666666666666,2023-08-27,0.1865325927734375,1060.0011677895086
2023-08-28,2023-08-28,4358.208333333333,0.010723490066882,93.26753611620067,1888.654495964478,0.2270315340996276,1792.1746911726125,0.2117599096053685,0.22025,0.0827291666666666,0.1561870055299727,0.12067356510454,0.0697794279357171,15.139583333333334,15.072916666666666,3.2131999,795.4333333333334,85.47083333333335,15.035416666666668,2023-08-28,0.2117599096053685,1053.8355709122393
2023-08-29,2023-08-29,4371.458333333333,0.0106623291597395,93.80216374421406,1912.0814072163776,0.2113499501645569,1836.3636810425885,0.1858782087053571,0.2085208333333333,0.1029791666666666,0.1593550811768179,0.1245566770189815,0.0720248354345787,14.139583333333334,14.375,1.6951,796.5708333333333,74.95833333333333,13.877083333333331,2023-08-29,0.1858782087053571,1048.6764060724418
2023-08-30,2023-08-30,4550.270833333333,0.0104396466681551,95.8022881038595,1947.2530823955087,0.1918772668275214,1867.9362149564183,0.1707473754882812,0.1867916666666666,0.1012916666666666,0.1469621666962088,0.1093666755042674,0.063241224748003,14.127083333333331,14.110416666666666,0.0012,794.0520833333334,71.51875,14.5875,2023-08-30,0.1707473754882812,1054.7692780765674
2023-08-31,2023-08-31,4741.0625,0.0102668646741019,97.40775265337412,1977.586255711553,0.1767331625350022,1905.102107470989,0.1546998635316506,0.1685,0.0964583333333333,0.1349399583582253,0.0946310486951003,0.0547203560049015,14.254166666666668,14.195833333333333,0.0,791.2583333333333,64.64999999999999,15.614583333333334,2023-08-31,0.1546998635316506,1049.4332205202065
2023-09-01,2023-09-01,4777.375,0.0102170434270007,97.8843696079078,2008.1524928988183,0.1631453027923979,1927.2995149655144,0.1460489412633384,0.1491458333333333,0.0914375,0.1222628618620448,0.0790927251409063,0.0457353282753201,14.183333333333332,14.135416666666666,0.0012,791.6979166666666,65.62916666666666,15.427083333333334,2023-09-01,0.1460489412633384,1053.100401810072
2023-09-02,2023-09-02,4729.479166666667,0.0103176574187938,96.92738461248008,2009.637619013302,0.1620475120351719,1921.9295798253252,0.1479499630811737,0.1340416666666666,0.0866041666666666,0.1119432818146363,0.0664440106842207,0.0384212155436283,14.529166666666669,14.397916666666667,0.0,794.8208333333333,69.98958333333333,15.154166666666669,2023-09-02,0.1479499630811737,1041.489883540855
2023-09-03,2023-09-03,4689.5625,0.0102798877467599,97.29218541770184,2012.420456323964,0.1607642715493288,1917.088988472506,0.1497348692358994,0.1224166666666666,0.082625,0.1038800329084857,0.0565608824427092,0.0327063016408977,14.533333333333331,14.358333333333334,0.8129,793.8770833333333,76.38958333333333,15.00625,2023-09-03,0.1497348692358994,1052.0751033393503
2023-09-04,2023-09-04,5035.354166666667,0.0099168341947516,100.85098367466348,2050.394699390347,0.1451224569500574,1975.669436063028,0.1287755721654647,0.1156458333333333,0.0801041666666666,0.0990890285210523,0.0506885459543081,0.0293106260391064,14.485416666666666,14.377083333333331,1.5396,787.2937499999999,63.41875,15.670833333333334,2023-09-04,0.1287755721654647,1054.1064522769293
2023-09-05,2023-09-05,5035.770833333333,0.0099782130162887,100.22602626411845,2068.0918044697933,0.1385704834427472,2004.3891075966549,0.1195755004882812,0.1026041666666666,0.0774583333333333,0.0908901787367586,0.0406392116482253,0.0234996035636723,13.145833333333334,13.583333333333334,0.0,790.7291666666666,62.19375,12.95,2023-09-05,0.1195755004882812,1052.6391049994556
2023-09-06,2023-09-06,5040.125,0.0099456624454064,100.55431798896602,2093.971735952239,0.1288325451989692,2033.9771397986424,0.110389905098157,0.0965416666666666,0.0734791666666666,0.0857981831220037,0.0343979500610442,0.0198905972102645,12.554166666666667,12.910416666666668,0.0,793.3625000000001,62.05,12.8125,2023-09-06,0.110389905098157,1056.4236772328386
2023-09-07,2023-09-07,5113.645833333333,0.0098791065891277,101.22964956762245,2119.2261575983093,0.1204722962615094,2058.65231154759,0.1035400390625,0.0894583333333333,0.07175,0.0812090460587502,0.0287730424534654,0.016637997233558,12.65,12.879166666666668,0.0,793.6145833333334,54.96041666666667,13.508333333333333,2023-09-07,0.1035400390625,1060.1260612459998
2023-09-08,2023-09-08,5120.458333333333,0.0098879010226575,101.14128333720238,2146.189970061828,0.1117903114404396,2087.683075599212,0.095928955078125,0.0835,0.069375,0.0769199802680384,0.02351593235563,0.0135980759806784,12.595833333333331,12.8125,0.0,795.6770833333334,57.53541666666666,12.841666666666669,2023-09-08,0.095928955078125,1057.4660392289575
2023-09-09,2023-09-09,5137.708333333333,0.0098649139650353,101.37639430494312,2163.3374373764564,0.1064439189151043,2099.8498448492765,0.0927627563476562,0.0770833333333333,0.0670833333333333,0.0724249122841569,0.018006325265971,0.010412148470093,12.01875,12.45625,0.0,796.7895833333333,57.22708333333333,11.595833333333331,2023-09-09,0.0927627563476562,1060.2449258332067
2023-09-10,2023-09-10,5134.208333333333,0.0098726652944902,101.29724752232742,2161.188781794176,0.1070502147794196,2081.7520774749783,0.097394989758003,0.0741666666666666,0.06425,0.0695470657929001,0.0144789473735708,0.0083724439894012,13.179166666666667,12.889583333333334,0.0,794.9583333333334,61.275,13.916666666666666,2023-09-10,0.097394989758003,1060.4096239492621
2023-09-11,2023-09-11,5118.583333333333,0.009881563065425,101.21193470879253,2150.935143922265,0.1101578468645032,2064.080566958887,0.1021163940429687,0.0708333333333333,0.0613541666666666,0.0664175383804682,0.0106430840494463,0.0061543579639728,13.516666666666666,13.358333333333334,3.8585,794.0291666666667,72.70625,13.591666666666669,2023-09-11,0.1021163940429687,1060.5147971474732
2023-09-12,2023-09-12,5176.895833333333,0.0098173405445376,101.87129141053413,2140.685758164824,0.1134653060015272,2075.54142201935,0.099080155535442,0.0672708333333333,0.0591666666666666,0.06349557127473,0.0070616274976758,0.0040833825258752,11.90625,12.364583333333334,0.0,792.6145833333334,72.0625,10.26875,2023-09-12,0.099080155535442,1039.8642293467738
