half_hour,datetime,lat,long,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-02 20:00:00,2023-08-02 20:00:00,39.37997,-106.96697,3365.9710117822806,0.039642333984375,0.0,0.007994271758270239,125.08956791035773,6422.194951690752,26.5,29.5,Fry 6
2023-08-02 21:00:00,2023-08-02 21:00:00,39.37997,-106.96697,3298.659708831624,0.047149658203125,0.0,0.008041277281430139,124.3583531573171,6422.194951690752,27.0,29.5,Fry 6
2023-08-02 22:00:00,2023-08-02 22:00:00,39.37997,-106.96697,3423.6562204335037,0.033721923828125,0.0,0.007880125225640987,126.90153663372246,6422.194951690752,28.0,28.0,Fry 6
