half_hour,datetime,lat,long,mod_raw_cph,mod_nc_cph,swc_vwc,bwe,Mod_cv,Mod_sqrt,N0_fit,airT,airRH,SiteName
2023-08-01 22:30:00,2023-08-01 22:30:00,39.32387,-107.03048,15073.170731707316,3163.4987914723774,0.07525023313970147,0.0,0.008145123821722873,122.77284199572524,4506.408691225994,24.0,43.0,RF 7
2023-08-01 23:00:00,2023-08-01 23:00:00,39.32387,-107.03048,14999.181818181818,3176.2842489167756,0.07315189203611085,0.0,0.008165188499273055,122.47114688032369,4506.408691225994,22.5,47.0,RF 7
