,KGE,r,beta,gamma,r_squared,RMSE,ubRMSE,std_pred,std_obs,std_bias,label
0,0.8191448815238128,0.8205002479999596,0.9783731033698274,0.9954513460114536,0.647146712736937,0.054046217724621926,0.05385169076071527,0.08861204628202797,0.09098466964850142,0.002372623366473453,Des_full
1,0.8864003706209648,0.9084157115885778,0.9972267793171804,0.9328471656720881,0.8247030582156606,0.038449538064594176,0.038445275373673087,0.08542960248615226,0.09183409632816107,0.006404493842008807,Des_sans_outliers
2,0.7013064713844358,0.7990093132333477,0.9557436885779884,0.783523796298059,0.6252823119444144,0.0556955272355858,0.054900807274265356,0.06813368090590964,0.09098466964850142,0.022850988742591782,UTS_full
3,0.7259367878093275,0.8884722759486589,0.998710661159789,0.7496591350786839,0.769836217916491,0.044057763714696566,0.0440569596376224,0.06875550563386519,0.09183409632816107,0.02307859069429588,UTS_sans_outliers
